hts10,cty_code,usmca_share
3917310000,1220,0.9422353545557667
3917310000,2010,0.8496324029465033
3917320010,1220,0.9959012623428642
3917320010,2010,0.6301704338802512
3917320020,1220,0.9912886086767231
3917320020,2010,0.7149180473938593
3917320050,1220,0.9660995346125669
3917320050,2010,0.9334700959270444
3917330000,1220,0.7107701881192858
3917330000,2010,0.7019116759947803
3917390010,1220,0.9693470437911792
3917390010,2010,0.9850585062498337
3917390020,1220,0.9954003749011537
3917390020,2010,0.8825645380669304
3917390050,1220,0.978636119648849
3917390050,2010,0.8038529151699645
3917400010,2010,0.8887627695800226
3917400020,1220,0.999756401708694
3917400020,2010,1
3917400030,1220,1
3917400030,2010,1
3917400050,1220,0.9973081395131471
3917400050,2010,0.9816058334019939
3917400060,1220,1
3917400060,2010,0.9691279576187688
3917400080,1220,0.9983347973705444
3917400080,2010,0.9364146189102497
3917400095,1220,0.9883144229147249
3917400095,2010,0.8177329894974484
3918101020,1220,0.9702379324757712
3918101020,2010,1
3918101040,1220,0.9981592231103402
3918101040,2010,1
3918102000,1220,0.9982671946436782
3918102000,2010,1
3918103110,1220,1
3918103150,2010,1
3918104010,2010,0
3918105000,1220,0.9842112842372052
3918105000,2010,0
3918901000,1220,0.9756077825511871
3918901000,2010,1
3918905000,1220,0.7255747716660504
3918905000,2010,1
3919101010,1220,1
3919101050,1220,0.9768873971517144
3919101050,2010,0.7718734606245179
3919102010,1220,0.9945521744771412
3919102010,2010,1
3919102020,1220,0.9903494386274757
3919102020,2010,0.9990451376293848
3919102030,1220,1
3919102030,2010,0.6005523867275587
3919102040,1220,0.9959566210330584
3919102040,2010,0.6527113894840942
3919102055,1220,0.9877444069982955
3919102055,2010,0.956505769851765
3919901000,1220,0.882666937186306
3919901000,2010,0.8245668393525518
3919905010,1220,0.7521725136787898
3919905010,2010,0.820928350992447
3919905020,1220,0.5438689660955363
3919905020,2010,0.9988237842080765
3919905030,1220,0.36954641137287697
3919905030,2010,0.9891220556745182
3919905040,1220,0.9170542433110368
3919905040,2010,0.9690823513702974
3919905060,1220,0.8878113588065047
3919905060,2010,0.4386999218215158
3920100000,1220,0.9972345116494312
3920100000,2010,0.9435913528891954
3920200015,1220,1
3920200015,2010,1
3920200020,1220,1
3920200020,2010,1
3920200055,1220,0.9962750836177732
3920200055,2010,0.9950229034848398
3920300000,1220,0.9903749593357944
3920300000,2010,0.9719780091470187
3920431000,1220,1
3920435000,1220,0.9963281980967623
3920435000,2010,0.9071588479184026
3920490000,1220,0.9986621151108467
3920490000,2010,0.9907620725347048
3920511000,1220,0.9939838120784743
3920511000,2010,0.9994536127468574
3920515050,2010,1
3920515090,1220,0.8882384823848238
3920515090,2010,1
3920591000,1220,0.037953795379537955
3920591000,2010,0
3920598000,1220,1
3920598000,2010,0.8970840206883911
3920610000,1220,0.9828024152579274
3920610000,2010,0.982546538182491
3920620020,1220,1
3920620020,2010,1
3920620050,1220,0.9951472340874711
3920620050,2010,1
3920620090,1220,0.9836976302470767
3920620090,2010,0.9997384874158521
3920631000,1220,1
3920631000,2010,1
3920632000,1220,0.3065581323913377
3920690000,1220,0.9844993736868634
3920690000,2010,1
3920710000,1220,1
3920710000,2010,1
3920910000,1220,1
3920910000,2010,0.996581775099912
3920920000,1220,0.9996968493269274
3920920000,2010,0.9491478602506158
3920940000,2010,1
3920991000,1220,0.9729948322393346
3920991000,2010,0.11550781986056152
3920992000,1220,0.8525798525798526
3920992000,2010,0.9472076140004596
3920995000,1220,0.9941282989292274
3920995000,2010,0.9894332525819202
3921110000,1220,0.982828823505865
3921110000,2010,0.9894130105357083
3921121100,1220,0.9810952702051825
3921121100,2010,0.7545449906694658
3921121500,2010,1
3921121910,1220,1
3921121950,1220,1
3921121950,2010,0.5675057208237986
3921125000,1220,0.9309612121628758
3921125000,2010,0.9839358697749478
3921131100,1220,1
3921131100,2010,0.8055756356664676
3921131500,1220,1
3921131500,2010,0.9984211427501981
3921131950,2010,0.9621795829509316
3921135000,1220,0.995641757383207
3921135000,2010,0.9906327934728617
3921140000,1220,1
3921140000,2010,0.9919263501925379
3921190010,1220,0.98339648467311
3921190010,2010,0.9825943937790377
3921190090,1220,0.9968120669376661
3921190090,2010,0.8795565874211284
3921901100,1220,0.9986944675698176
3921901100,2010,1
3921901500,1220,0.9147253588011819
3921901500,2010,1
3921901910,1220,0.9130040779338469
3921901910,2010,0
3921901950,1220,0.9993537317281779
3921901950,2010,0.952832016061084
3921902510,1220,1
3921902510,2010,1
3921902550,2010,1
3921902900,1220,0.9611654163825112
3921902900,2010,1
3921904010,1220,1
3921904090,1220,0.9752950257879058
3921904090,2010,0.9803967607981717
3921905010,1220,0.9658310579059475
3921905050,1220,0.980379872360155
3921905050,2010,0.8190427007387655
3922100000,1220,0.9994637556713715
3922100000,2010,0.9827621264581566
3922200000,1220,0.7864729291669229
3922200000,2010,0.9747650678154165
3922900000,1220,0.9908703918027927
3922900000,2010,0.9924992657662266
3923102000,1220,0.9147674400264971
3923102000,2010,0.9651953526887657
3923109000,1220,0.9750279473818002
3923109000,2010,0.959646870800902
3923210011,1220,1
3923210011,2010,0.9970346268595977
3923210020,1220,1
3923210020,2010,1
3923210030,1220,0.9988161582777382
3923210030,2010,0.9952767527164126
3923210080,2010,0
3923210085,1220,0.9988992690354022
3923210085,2010,1
3923210095,1220,0.9866587140276484
3923210095,2010,0.8864599704115802
3923290000,1220,0.9831202461660208
3923290000,2010,0.9527038555941648
3923300010,1220,0.9997924307390937
3923300010,2010,0.95147250063947
3923300090,1220,0.9848174507118801
3923300090,2010,0.98357959256124
3923400050,1220,1
3923400050,2010,0.9078062903984288
3923500000,1220,0.9730039310313566
3923500000,2010,0.9771125391775447
3923900012,1220,0.999493996260328
3923900012,2010,0.8237183393434514
3923900014,1220,0.9957633465551182
3923900014,2010,0.9422199695894576
3923900016,1220,0.9947434684985235
3923900080,1220,0.9865849844424875
3923900080,2010,0.9481678870150806
3924101000,1220,0.5153906618456218
3924101000,2010,1
3924102000,1220,0.9965433875249136
3924102000,2010,0.998242802433382
3924103000,1220,0.9959621955007322
3924103000,2010,0.8998711831717726
3924104000,1220,0.9768634909840508
3924104000,2010,0.973633510936365
3924900500,2010,1
3924901010,1220,1
3924901010,2010,1
3924901050,1220,0.7385801378335395
3924901050,2010,0.9482003796830809
3924902000,1220,1
3924902000,2010,1
3924905610,1220,0.972535741158766
3924905610,2010,1
3924905650,1220,0.9843128952771036
3924905650,2010,0.9848678082122801
3925100000,1220,0.9884536832451943
3925100000,2010,0.37296421336934504
3925200010,1220,0.9890107972932538
3925200010,2010,1
3925200020,1220,0.9997167150069863
3925200020,2010,0.998797162428794
3925200091,1220,0.9922613501334908
3925200091,2010,0.9725378247216672
3925301000,1220,0.9685484054799517
3925301000,2010,0.9450915459593885
3925305000,1220,0.9738638707732343
3925305000,2010,0.6417039220662593
3925900000,1220,0.9983662933124554
3925900000,2010,0.9813273770158649
3926100000,1220,0.9951793862542319
3926100000,2010,0.9214894169704678
3926201020,1220,0.6818637274549099
3926201020,2010,0
3926201050,1220,1
3926201050,2010,1
3926203000,2010,1
3926204010,2010,1
3926204050,2010,1
3926206000,1220,0
3926206000,2010,0.31117021276595747
3926209010,1220,0.9325426814606163
3926209010,2010,0.8319872193130381
3926209050,1220,0.10933121729252775
3926209050,2010,0.9987053759264654
3926301000,1220,0.8093211237319422
3926301000,2010,0.718528547737965
3926305000,1220,0.9315317112851426
3926305000,2010,0.7765141839936966
3926400010,1220,0.926756419400856
3926400010,2010,1
3926400090,1220,0.9892472284472843
3926400090,2010,0.9778287291295845
3926901000,1220,0.9713556023616667
3926901000,2010,0.9082792088469238
3926901600,2010,0.9885196146813203
3926902100,1220,1
3926902100,2010,0.5740931463199522
3926902500,1220,0.8314170119742895
3926902500,2010,0.9927784950992281
3926903000,1220,0.9527579369245861
3926903000,2010,0.2567638448402049
3926903300,2010,1
3926903500,1220,0.940201181175805
3926903500,2010,0.5310282729117177
3926904000,2010,0
3926904510,1220,0.6012854764935447
3926904510,2010,0.979774737135297
3926904590,1220,0.9083698709804707
3926904590,2010,0.8422097110063551
3926905000,1220,0.9615287108632273
3926905000,2010,0.9980348457635785
3926905500,1220,0.8117705127460658
3926905500,2010,0.5882492863939106
3926905600,1220,1
3926905700,1220,1
3926905900,1220,0.9402797231187707
3926905900,2010,0.8838908672854219
3926906010,1220,0.9156499047887722
3926906090,1220,0.9049470252648737
3926906090,2010,0.9345655304554331
3926906530,1220,0
3926906550,1220,1
3926907000,1220,1
3926907000,2010,0
3926907500,1220,0.9841601946715486
3926907500,2010,0.9884498018542799
3926908300,1220,0
3926908300,2010,0
3926908500,1220,0.9854283054003724
3926908500,2010,0.8722459527382844
3926908700,1220,0.9676688023656974
3926909400,2010,0.7140343158820941
3926909600,1220,0.877861520039445
3926909600,2010,0
3926909905,1220,0.5187570439542747
3926909905,2010,0.9849137544346124
3926909910,1220,0.7942580699992307
3926909910,2010,0.9375173545608715
3926909925,1220,1
3926909930,1220,0.959577718022562
3926909930,2010,0.9987942073949796
3926909940,1220,0.02869588407858476
3926909940,2010,0.9069493882055772
3926909950,1220,0.9931381445642349
3926909950,2010,0.9573515755951619
3926909987,1220,0.9556614506006483
3926909987,2010,0.9983930097003385
3926909989,1220,0.9507976158564317
3926909989,2010,0.7760531240791498
4001100000,1220,0
4001220005,1220,0
4001220025,1220,0
4001290000,1220,0
4001290000,2010,1
4001300005,2010,0
4001300020,2010,1
4002110000,1220,0.9547157517510996
4002190014,2010,1
4002190015,2010,1
4002190016,2010,1
4002190019,2010,1
4002190020,1220,1
4002190020,2010,1
4002310000,1220,0.9075849256950624
4002390000,1220,1
4002490000,2010,0
4002590000,1220,1
4002590000,2010,1
4002700000,1220,0.6244036778190205
4002700000,2010,1
4002800000,1220,0
4002990000,1220,0.6569447764762133
4002990000,2010,0.9967468541511845
4003000000,1220,0.9990258785346128
4004000000,1220,0.9746033813426755
4004000000,2010,0.8366153502460691
4005100000,1220,0.8519111691823026
4005100000,2010,0.985376795302135
4005200000,1220,1
4005910000,1220,0.9942221817850969
4005910000,2010,6.488664379965968e-5
4005990000,1220,0.3384615384615385
4005990000,2010,0
4006100000,2010,1
4006901000,1220,0.9195003118836084
4006901000,2010,0.03542609722495572
4006905000,1220,0.9866795801490477
4006905000,2010,0.5907685671148177
4007000000,1220,0.9353587588881707
4007000000,2010,1
4008111000,1220,0.4485717221537197
4008111000,2010,0.9802168415545156
4008115000,1220,0.9777697276161418
4008115000,2010,0.8691925058074942
4008192000,1220,1
4008194000,2010,1
4008196000,1220,0.03029479107040641
4008196000,2010,0.46317747526845354
4008198000,1220,1
4008198000,2010,0
4008210000,1220,0.9780524768210549
4008210000,2010,0.9486996268308555
4008292000,1220,0.6827634105486784
4008292000,2010,0.5089590443686007
4008294000,1220,0.8005454627417392
4008294000,2010,0.7777637077371153
4009110000,1220,0.9563273813438811
4009110000,2010,0.9114146484537377
4009120020,2010,1
4009120050,1220,0.5285378600136108
4009120050,2010,0.8861489556174489
4009210000,1220,0.9475670608992914
4009210000,2010,0.9981037800792283
4009220050,1220,0.7993524578880774
4009220050,2010,0.9258807871327015
4009310000,1220,0.9308557362181771
4009310000,2010,0.9818046042138114
4009320020,2010,0.9046519286942303
4009320050,1220,0.8574578227605769
4009320050,2010,0.935910582894206
4009410000,1220,0.9978653346777239
4009410000,2010,0.9534751227023386
4009420020,1220,0.9347129834934713
4009420020,2010,0.7645717759708185
4009420050,1220,0.8187010584729216
4009420050,2010,0.7777638987643407
4010110000,1220,1
4010110000,2010,0
4010121000,1220,0.33893098505017405
4010125000,1220,0.9985813004793975
4010125000,2010,1
4010125500,1220,1
4010125500,2010,0.9906059479847861
4010129000,1220,0.9794415966844803
4010129000,2010,0.9933034450828797
4010191000,1220,1
4010195000,1220,1
4010195500,1220,0.7589006870705809
4010198000,1220,1
4010198000,2010,1
4010199100,1220,0.8508227474942381
4010313000,1220,1
4010313000,2010,0.9970390263216788
4010316000,1220,0.46114084164436875
4010316000,2010,0.9902622047130467
4010323000,1220,0.9992244663196802
4010323000,2010,0.9984185784328343
4010326000,1220,1
4010326000,2010,0.9971066491869638
4010333000,1220,1
4010333000,2010,0.988019533071795
4010336000,1220,0.14823008849557523
4010336000,2010,0.9863199783747532
4010343000,1220,1
4010343000,2010,0.9969734291572487
4010346000,1220,0
4010346000,2010,1
4010354100,1220,0
4010354500,1220,1
4010354500,2010,1
4010359000,1220,0.8813306416220487
4010359000,2010,0.4815499128965845
4010369000,2010,1
4010391000,1220,1
4010391000,2010,0.9603499513306201
4010392000,1220,0.18729805013927578
4010392000,2010,1
4010393000,2010,1
4010394500,1220,1
4010394500,2010,0.35260115606936415
4010395000,2010,1
4010399000,1220,0.6274852523487
4010399000,2010,0.9865866787899793
4011101010,2010,1
4011101020,1220,1
4011101020,2010,1
4011101030,1220,1
4011101030,2010,0.9912576257716561
4011101040,1220,1
4011101040,2010,0.9997590876307334
4011101050,1220,0.9981747627088459
4011101050,2010,0.999425674925625
4011101060,1220,0.9927091985617479
4011101060,2010,0.9979684823125171
4011101070,1220,0.9926240531216151
4011101070,2010,0.9981712363449592
4011105000,1220,1
4011105000,2010,0.9897142538593787
4011201005,1220,1
4011201005,2010,0.9999451594816225
4011201015,1220,0.9994241431570097
4011201015,2010,1
4011201025,1220,1
4011201025,2010,0.05313165008339564
4011300010,1220,1
4011300050,1220,0.2561915887850467
4011300050,2010,1
4011400000,1220,0
4011700010,1220,1
4011700010,2010,0
4011700050,1220,0.9835625385536485
4011700050,2010,1
4011801010,1220,1
4011801020,1220,1
4011802010,1220,1
4011802020,1220,1
4011808020,1220,0.9883377807898118
4011901010,2010,1
4011902010,1220,1
4011902010,2010,1
4011902050,1220,1
4011908010,1220,0.595691382765531
4012118000,1220,0
4012124025,1220,1
4012124025,2010,1
4012192000,1220,1
4012194000,1220,1
4012198000,1220,1
4012201050,1220,0
4012201500,1220,0
4012204500,1220,1
4012206000,1220,0.6232416368208489
4012206000,2010,0
4012208000,1220,0.46897093479968577
4012208000,2010,0
4012901000,1220,1
4012901000,2010,0.9477591719503604
4012904500,1220,1
4012909000,1220,1
4012909000,2010,1
4013100010,2010,0
4013200000,2010,1
4013905050,2010,1
4014901000,1220,1
4014905000,1220,1
4014905000,2010,0.12444374397389305
4015121020,2010,0
4015191110,2010,1
4015191150,1220,1
4015191150,2010,1
4015195100,1220,1
4015900010,1220,1
4015900050,2010,1
4016100000,1220,0.9231215792886226
4016100000,2010,0.9892553744773187
4016910000,1220,0.9830075288001267
4016910000,2010,0.9268858800773694
4016920000,2010,1
4016931010,1220,0.5228258482486
4016931010,2010,0.5786593156284892
4016931020,1220,0.7763835263835264
4016931020,2010,0.9580241826078619
4016931050,1220,0.859326137781085
4016931050,2010,0.9484941701676463
4016935010,1220,0.7464642239381366
4016935010,2010,0.9714564777390583
4016935020,1220,0.8118407681255914
4016935020,2010,0.7828995746918839
4016935050,1220,0.7551478168320692
4016935050,2010,0.9370780269384008
4016940000,1220,0.10255432710636675
4016940000,2010,1
4016950000,1220,0.6314261027164865
4016950000,2010,0.24911786449383216
4016990300,1220,0.18144611186903137
4016990300,2010,0.2898172323759791
4016990500,1220,0.24287156194801918
4016990500,2010,1
4016991000,1220,1
4016991000,2010,1
4016991500,1220,0.8473754951090549
4016991500,2010,0.984257986281112
4016992000,1220,0
4016992000,2010,1
4016993000,1220,0.9473060915626182
4016993000,2010,0.8660941264059029
4016993510,1220,1
4016993550,1220,0.980290033382239
4016993550,2010,0.9649865520174838
4016995500,1220,0.5680667003185323
4016995500,2010,0.9906697383151956
4016996010,1220,0.9984200680436953
4016996010,2010,0.9965002076829285
4016996050,1220,0.9022915070273488
4016996050,2010,0.8557945775159115
4017000000,1220,0.9226121682345433
4017000000,2010,0.8206230591262821
4101501010,1220,1
4101503000,2010,1
4101901010,1220,1
4101901030,2010,1
4101901040,1220,1
4101905000,1220,1
4102101000,1220,1
4102210065,1220,1
4103901190,1220,1
4103902000,1220,0.9585504500236854
4104112000,2010,1
4104191020,2010,1
4104195040,2010,1
4104195080,1220,0
4104412000,1220,1
4104412000,2010,1
4104415000,2010,1
4105300000,2010,1
4106920000,2010,0
4107112000,2010,1
4107115000,1220,1
4107117050,2010,1
4107117090,2010,0
4107121020,2010,1
4107122000,2010,0
4107125000,2010,1
4107126010,2010,1
4107126060,2010,1
4107127090,2010,1
4107128000,2010,1
4107195000,1220,1
4107195000,2010,0.07018170681910985
4107196010,2010,1
4107198000,2010,0
4107916010,2010,1
4107916050,2010,1
4107917030,2010,0
4107917050,2010,1
4107917090,2010,1
4107925000,1220,0
4107925000,2010,1
4107926010,2010,1
4107927030,2010,1
4107927050,2010,1
4107927090,2010,1
4107928000,2010,1
4107996010,2010,1
4107997030,2010,1
4107997090,2010,0.9761616903153282
4112003030,2010,1
4113103000,2010,1
4113200000,2010,1
4113903000,2010,0.6314831665150137
4114100000,2010,1
4114203000,2010,1
4115100000,1220,0
4115100000,2010,1
4115200000,2010,1
4201003000,1220,0.6707793234929277
4201003000,2010,0.973889041432432
4201006000,1220,0.8822434875066454
4201006000,2010,0.9741958489822928
4202110030,1220,0
4202110030,2010,1
4202110090,1220,0.2198802395209581
4202110090,2010,0.882167301938604
4202122120,1220,0.9635919917310031
4202122120,2010,1
4202122150,1220,1
4202122150,2010,0
4202122910,1220,1
4202122925,1220,1
4202122925,2010,0.49592391304347827
4202122935,2010,1
4202122985,1220,1
4202122985,2010,1
4202124000,1220,1
4202124000,2010,0.9960752075101434
4202126000,1220,1
4202128130,1220,1
4202128130,2010,0.031294792164357384
4202128170,1220,1
4202128170,2010,0
4202128940,2010,1
4202128980,1220,0.9858558167563297
4202128980,2010,0.9384192859322551
4202190000,1220,0.9901856839699641
4202190000,2010,1
4202213000,1220,1
4202213000,2010,1
4202216000,1220,0.7456270382448859
4202216000,2010,0.9537875571906985
4202219000,1220,0.044270055048348064
4202219000,2010,0.9969606514216205
4202221500,1220,0
4202221500,2010,0.9980598804514704
4202224020,1220,1
4202224030,2010,0.8920405522001725
4202224040,2010,1
4202224500,1220,1
4202224500,2010,1
4202226000,2010,0
4202228100,1220,0
4202228100,2010,1
4202228930,1220,0
4202228930,2010,1
4202228980,1220,0.14966740576496673
4202228980,2010,0.9470290966933657
4202299000,1220,0
4202299000,2010,0.18699186991869918
4202313000,2010,1
4202316000,1220,0.8509700803070144
4202316000,2010,0.9862075223447212
4202321000,1220,1
4202321000,2010,0.062355301744096314
4202322000,2010,1
4202324000,2010,1
4202329100,2010,1
4202329300,1220,1
4202329300,2010,0.6132017273288094
4202329900,1220,0.3237113402061856
4202329900,2010,0.6130847696095674
4202399000,1220,0
4202399000,2010,0.974646051774184
4202919030,1220,1
4202919030,2010,1
4202919090,1220,0.7561302456800282
4202919090,2010,0.9730726055684134
4202920400,2010,0.05014132972840113
4202920805,2010,1
4202920807,1220,1
4202920807,2010,0.8531324792341264
4202920809,1220,0
4202920809,2010,0.6864780514281837
4202921000,1220,0.9176533907427341
4202921000,2010,0.964209943732128
4202921500,1220,0.9744131401055653
4202921500,2010,0.993923943981464
4202922000,1220,0.8619877531794631
4202922000,2010,0.8789423383243071
4202923120,1220,1
4202923120,2010,0.9172678063815806
4202923131,1220,0.919427326743593
4202923131,2010,0.9011731745470407
4202923316,2010,0
4202923900,2010,1
4202924500,1220,0.8621240846065202
4202924500,2010,0.9655594294961232
4202925000,1220,1
4202925000,2010,0.9483244578502014
4202926091,1220,0.9105022831050228
4202926091,2010,0.8063469166967183
4202929100,1220,0.9564648516244856
4202929100,2010,0.9587669439783538
4202929336,1220,1
4202929336,2010,0.1430817610062893
4202929400,1220,0.015273046917921107
4202929700,1220,0.8009914692066297
4202929700,2010,0.9911784201409507
4202991000,1220,1
4202992000,1220,1
4202992000,2010,1
4202999000,1220,0.9354005939146136
4202999000,2010,0.9524086531996009
4203102000,2010,1
4203104010,1220,0
4203104030,1220,0.11217999430397772
4203104030,2010,0.9942877642764286
4203104060,1220,0.05065351654138938
4203104060,2010,0.9681573061249502
4203104085,1220,0
4203104085,2010,0.9544007172226172
4203104095,1220,0
4203104095,2010,0.734981546533861
4203214000,1220,0
4203214000,2010,0
4203217000,1220,0
4203218060,2010,0.9762891281006525
4203290800,2010,1
4203291500,1220,0
4203291800,1220,0.9352207293666027
4203291800,2010,0.683230737205222
4203294000,1220,0.9892025714107392
4203295000,1220,0
4203295000,2010,0.9857255135976946
4203300000,1220,0.8637531751808554
4203300000,2010,0.744121293949437
4203403000,2010,1
4203406000,1220,0
4203406000,2010,1
4205000500,1220,0
4205000500,2010,0.9627476947223857
4205001000,1220,0
4205001000,2010,0.9813660725414434
4205002000,2010,1
4205004000,1220,0.020625644551392232
4205004000,2010,0.9805357005610638
4205006000,1220,0
4205006000,2010,1
4205008000,1220,0.846234901555213
4205008000,2010,0.9234391317422564
4206001300,2010,0
4301800203,1220,1
4301800240,1220,1
4301800275,1220,1
4301800290,1220,1
4302191500,1220,1
4302193030,1220,1
4302193070,1220,1
4302196000,1220,1
4302197500,2010,1
4302203000,1220,1
4302300000,1220,0.36020665625375464
4303100030,1220,1
4303100060,1220,0.45644439032969414
4303100060,2010,0
4303900000,1220,0.9546662963256884
4304000000,2010,1
4401110000,1220,1
4401110000,2010,1
4401120000,1220,1
4401120000,2010,1
4401210000,1220,1
4401210000,2010,1
4401220000,2010,1
4401310000,1220,1
4401310000,2010,1
4401320000,1220,1
4401392000,1220,1
4401394210,1220,1
4401394220,1220,0.9976949679019572
4401394290,1220,1
4401410000,1220,1
4401490020,1220,1
4401490090,1220,1
4402100000,2010,1
4402200000,2010,1
4402900100,1220,1
4402900100,2010,1
4403110020,1220,1
4403110040,1220,1
4403110050,1220,1
4403110060,1220,1
4403210116,1220,1
4403210130,1220,1
4403220130,1220,1
4403230112,1220,1
4403230135,1220,1
4403230142,1220,1
4403250112,1220,1
4403250140,1220,1
4403250152,1220,1
4403250165,1220,1
4403260140,1220,1
4403910020,1220,1
4403910040,1220,1
4403950130,1220,1
4403960127,1220,1
4403970065,1220,1
4403970067,1220,1
4403990123,1220,1
4403990128,1220,1
4403990160,1220,1
4403990170,1220,0.8477141992128369
4403990195,1220,1
4404100040,1220,1
4404100080,1220,0.9864623353274189
4406120000,1220,1
4406920000,1220,1
4407110001,1220,1
4407110002,1220,1
4407110042,1220,1
4407110043,1220,0.9984760797959795
4407110045,1220,1
4407110049,2010,1
4407110052,1220,1
4407110053,1220,1
4407120001,1220,1
4407120019,1220,1
4407120020,1220,1
4407120058,1220,1
4407130000,1220,0.9850801051548574
4407140000,1220,1
4407190001,1220,1
4407190002,1220,1
4407190054,1220,1
4407190055,1220,0.9983826464007439
4407190056,1220,1
4407190057,1220,0.9922147446739489
4407190064,1220,0.9762820083462682
4407190065,1220,1
4407190066,1220,1
4407190067,1220,1
4407190068,1220,0.9903915682709994
4407190069,1220,0.9987627846735956
4407190074,1220,0.9985414838422182
4407190075,1220,0.6538433592999902
4407190075,2010,1
4407190076,1220,1
4407190077,1220,1
4407190093,1220,1
4407210000,2010,1
4407270000,1220,1
4407290206,1220,1
4407290220,1220,1
4407910022,1220,0.9582207650673578
4407910063,1220,0.9931872711415181
4407910063,2010,1
4407920000,1220,1
4407930010,1220,0.9989437105093592
4407930020,1220,1
4407940000,1220,1
4407950000,1220,1
4407960011,1220,1
4407960019,1220,1
4407970072,1220,0.8290598290598291
4407970079,1220,1
4407990261,1220,1
4407990263,1220,1
4407990295,1220,1
4407990295,2010,1
4408100125,1220,1
4408100145,1220,1
4408100145,2010,1
4408900110,1220,1
4408900115,1220,1
4408900121,1220,0.9943819162957253
4408900131,1220,1
4408900137,1220,1
4408900145,1220,1
4408900151,1220,1
4408900161,1220,1
4408900166,1220,1
4408900171,1220,1
4408900176,1220,1
4408900181,1220,1
4408900187,1220,1
4408900197,1220,1
4408900197,2010,1
4409100500,1220,0.8708395806549282
4409100500,2010,1
4409101020,1220,0.9709399230592068
4409101060,1220,0.7217991281470464
4409101080,1220,1
4409104010,1220,1
4409104010,2010,1
4409104090,1220,1
4409104090,2010,0.9988841157866164
4409104500,1220,1
4409104500,2010,1
4409105000,1220,1
4409105000,2010,1
4409109020,1220,1
4409109040,1220,0.9521330768360303
4409220515,1220,0
4409221000,1220,1
4409224000,1220,0
4409225090,1220,1
4409290655,1220,0.8636785511221111
4409290665,1220,0.9504862744171206
4409290665,2010,1
4409292630,1220,1
4409292650,1220,1
4409292660,1220,1
4409294100,1220,0.998794078027891
4409294100,2010,1
4409295100,1220,1
4409296100,1220,1
4409296600,1220,1
4409299100,1220,0.9349703640982219
4409299100,2010,1
4410110010,1220,1
4410110010,2010,1
4410110020,1220,1
4410110020,2010,1
4410110030,1220,1
4410110060,1220,1
4410110060,2010,1
4410120010,1220,0.9996766152920925
4410120020,1220,0.9988376889574188
4410120020,2010,1
4410190060,1220,1
4410900000,1220,1
4411121000,1220,0.9989744877030361
4411121000,2010,1
4411122000,1220,1
4411122000,2010,1
4411129090,1220,1
4411129090,2010,1
4411131000,1220,1
4411131000,2010,1
4411132000,1220,1
4411133000,1220,1
4411136000,1220,1
4411136000,2010,1
4411139010,2010,1
4411139090,1220,0.9508951341192988
4411139090,2010,1
4411141000,1220,0.9061343607143522
4411141000,2010,1
4411142000,1220,0.9838065091849338
4411143000,1220,1
4411146000,1220,1
4411149010,1220,1
4411149010,2010,1
4411149090,1220,0.99863801744183045
4411149090,2010,0.9643511529759365
4411921000,1220,1
4411923000,1220,1
4411924000,1220,1
4411931000,1220,1
4411939010,1220,0.6674777386622489
4411939090,1220,0
4411940020,1220,0.3008931791073757
4411940060,1220,1
4411940080,1220,1
4411940080,2010,1
4412109000,1220,1
4412314200,1220,1
4412314875,1220,1
4412315225,1220,1
4412316100,1220,1
4412330640,1220,0.9929753663619711
4412330670,1220,1
4412332625,1220,1
4412332630,1220,1
4412333225,1220,0.9093084924512389
4412333275,1220,1
4412333275,2010,1
4412333285,1220,1
4412333285,2010,1
4412335700,1220,1
4412335700,2010,1
4412343225,1220,1
4412343275,1220,1
4412343285,2010,1
4412394011,1220,1
4412394012,1220,1
4412394019,1220,1
4412394061,1220,1
4412394062,1220,1
4412394069,1220,1
4412395010,1220,1
4412395030,2010,1
4412395050,1220,1
4412395050,2010,1
4412420000,1220,1
4412490000,1220,1
4412910600,1220,1
4412913150,2010,1
4412913160,1220,1
4412913170,2010,1
4412915115,1220,0
4412920700,1220,1
4412921130,1220,1
4412923120,1220,1
4412923160,1220,1
4412923170,2010,1
4412925205,1220,1
4412925215,1220,0.9786689025211672
4412995800,1220,0.8261992253451187
4412996100,1220,0.8084260107287714
4412998100,1220,1
4412999100,2010,1
4412999700,1220,0.5718723037100949
4412999700,2010,1
4413000000,1220,0.761378576585477
4413000000,2010,1
4414900000,1220,0.9778030782927288
4414900000,2010,1
4415103000,1220,0.9976162597721027
4415103000,2010,0.8821476941685549
4415106000,2010,1
4415109000,1220,0.9510507044642496
4415109000,2010,0.861617521106081
4415204000,1220,0
4415208000,1220,0.9728503641000222
4415208000,2010,0.9620734077073877
4416003010,1220,1
4416003010,2010,1
4416003020,1220,1
4416009020,1220,1
4416009020,2010,1
4417002000,2010,1
4417006000,1220,1
4417008010,1220,1
4417008010,2010,1
4417008090,1220,1
4417008090,2010,1
4418110000,1220,1
4418110000,2010,1
4418190000,1220,1
4418190000,2010,1
4418214000,1220,1
4418218030,1220,1
4418218030,2010,1
4418218060,1220,1
4418218060,2010,1
4418294000,1220,1
4418294000,2010,1
4418298030,1220,1
4418298030,2010,1
4418298060,1220,0.966351155362143
4418298060,2010,1
4418300100,1220,1
4418400000,1220,1
4418500010,1220,1
4418500030,1220,1
4418500050,1220,1
4418757000,1220,1
