hts10,cty_code,usmca_share,total_value,usmca_value
0203192090,1220,1,2937408,2937408
0203194010,1220,1,16596410,16596410
0203194010,2010,1,1667606,1667606
0203194090,1220,1,29326291,29326291
0203194090,2010,1,1487902,1487902
0203221000,1220,1,124302,124302
0203229000,1220,1,1509782,1509782
0203229000,2010,1,97269,97269
0203292000,1220,1,306847,306847
0203292000,2010,1,562169,562169
0203294000,1220,0.9888092350754789,11495997,11367348
0203294000,2010,1,10106475,10106475
0204100000,1220,1,3708,3708
0204222090,1220,1,51882,51882
0204422030,1220,1,2350,2350
0204432000,1220,1,12024,12024
0205000000,1220,1,144161,144161
0206100000,1220,1,5333963,5333963
0206100000,2010,1,5572320,5572320
0206210000,1220,1,665201,665201
0206210000,2010,1,5787,5787
0206220000,1220,0.7194239678663532,43817,31523
0206290000,1220,1,5769534,5769534
0206290000,2010,1,5163627,5163627
0206300000,1220,1,735333,735333
0206300000,2010,1,81536,81536
0206410000,1220,1,45557,45557
0206410000,2010,1,8077,8077
0206490000,1220,1,1355589,1355589
0206490000,2010,1,1016508,1016508
0206900020,1220,1,2201,2201
0206900040,1220,1,5901,5901
0207110020,1220,1,572639,572639
0207110040,1220,1,99500,99500
0207120040,1220,1,3455,3455
0207130000,1220,1,3385127,3385127
0207140040,1220,1,1212593,1212593
0207140040,2010,1,31950,31950
0207240000,1220,1,1351528,1351528
0207254000,1220,1,447207,447207
0207260000,1220,1,660311,660311
0207270020,1220,1,378532,378532
0207270040,1220,1,2432487,2432487
0207420000,1220,1,227626,227626
0207450020,1220,1,196050,196050
0207450040,1220,1,264699,264699
0208100000,1220,1,123063,123063
0208902000,1220,1,30544,30544
0208909100,1220,1,433283,433283
0209100000,1220,1,1038134,1038134
0209900000,1220,1,11813,11813
0210110020,1220,1,122940,122940
0210120020,1220,1,7046967,7046967
0210120040,1220,1,696447,696447
0210190090,1220,1,543278,543278
0210190090,2010,1,534264,534264
0210200000,1220,1,127238,127238
0210992000,1220,1,170314,170314
0301110090,2010,1,2803,2803
0301920000,1220,1,46900,46900
0301990390,1220,1,34300,34300
0301990390,2010,1,51320,51320
0302110010,1220,1,5220,5220
0302110010,2010,1,7769,7769
0302110090,1220,1,637131,637131
0302110090,2010,1,4738,4738
0302130013,1220,1,2174088,2174088
0302130014,1220,1,10595,10595
0302130054,1220,1,29400,29400
0302140003,1220,1,40189945,40189945
0302190000,1220,1,2001,2001
0302210010,1220,1,7011076,7011076
0302210020,1220,1,21724,21724
0302210020,2010,1,131293,131293
0302290110,1220,1,219209,219209
0302290110,2010,1,213930,213930
0302290190,1220,1,3500,3500
0302290190,2010,1,385537,385537
0302320000,2010,1,184096,184096
0302350100,2010,1,6190774,6190774
0302455000,2010,1,64785,64785
0302465000,2010,1,18221,18221
0302470090,2010,1,439428,439428
0302510010,1220,1,112002,112002
0302520000,1220,1,435663,435663
0302545000,1220,1,121662,121662
0302555000,1220,1,19485,19485
0302595010,1220,1,21353,21353
0302845000,2010,1,3538,3538
0302891120,2010,1,2010,2010
0302895010,1220,1,103229,103229
0302895013,1220,1,136068,136068
0302895025,1220,1,51159,51159
0302895028,2010,1,47908,47908
0302895031,1220,1,356845,356845
0302895034,1220,1,14187,14187
0302895037,1220,1,11455,11455
0302895052,1220,1,656735,656735
0302895052,2010,1,2903,2903
0302895055,1220,1,58631,58631
0302895058,2010,0.9839858516766131,6085244,5987794
0302895061,2010,0.958986262434865,2744300,2631746
0302895064,1220,1,160251,160251
0302895077,1220,1,345361,345361
0302895077,2010,1,782660,782660
0302914090,1220,1,2640,2640
0303110000,1220,1,8727,8727
0303120012,1220,1,814997,814997
0303120022,1220,1,262735,262735
0303120052,1220,1,292257,292257
0303190100,1220,1,2640,2640
0303260000,1220,1,10570,10570
0303310020,1220,1,596106,596106
0303310030,1220,0.05532285081546572,478193,26455
0303330000,1220,1,22400,22400
0303390110,1220,1,341281,341281
0303410000,1220,1,18979,18979
0303510000,1220,1,637923,637923
0303530000,2010,1,233067,233067
0303540000,2010,1,80640,80640
0303550000,2010,1,6335,6335
0303590000,2010,1,39492,39492
0303630090,1220,1,273307,273307
0303650000,1220,1,2042,2042
0303670000,1220,1,41892,41892
0303890004,1220,1,163869,163869
0303890028,1220,1,10950,10950
0303890031,1220,1,80404,80404
0303890037,1220,1,214305,214305
0303890043,1220,1,6354,6354
0303890043,2010,1,21939,21939
0303890061,1220,1,157356,157356
0303890067,2010,0.9246542166729455,1672290,1546290
0303890070,2010,1,6950,6950
0303890080,1220,1,51572,51572
0303890080,2010,1,523148,523148
0303914040,1220,1,414553,414553
0303914095,1220,1,47108,47108
0303990000,1220,1,9750,9750
0304310000,2010,1,802043,802043
0304410010,1220,1,4594817,4594817
0304410090,1220,1,5759087,5759087
0304420000,1220,1,215565,215565
0304430010,1220,1,20121,20121
0304430020,1220,1,94582,94582
0304440010,1220,1,4938,4938
0304440015,1220,1,5511,5511
0304440020,1220,1,477825,477825
0304440025,1220,1,6976,6976
0304490106,1220,1,372149,372149
0304490109,1220,1,8504,8504
0304490115,1220,1,403664,403664
0304490120,1220,1,256151,256151
0304490190,1220,0.9976580721121302,1246836,1243916
0304490190,2010,0.9509326321681696,2254533,2143909
0304590003,1220,1,11504,11504
0304590006,1220,1,216268,216268
0304590009,1220,1,22477,22477
0304590020,1220,1,16500,16500
0304590025,1220,1,317377,317377
0304590036,1220,1,230872,230872
0304590091,1220,1,10000,10000
0304590091,2010,1,106033,106033
0304711000,1220,1,82320,82320
0304715000,1220,1,841673,841673
0304721000,1220,1,376633,376633
0304725000,1220,1,37217,37217
0304755000,1220,1,13860,13860
0304815010,1220,1,78732,78732
0304815090,1220,1,3227503,3227503
0304835015,1220,1,6250,6250
0304835020,1220,1,10018,10018
0304835020,2010,1,6166,6166
0304835025,1220,1,5095,5095
0304870000,1220,0.9787590785669223,1658026,1622808
0304870000,2010,1,3878,3878
0304880000,2010,1,6060,6060
0304891090,2010,1,50420,50420
0304895003,1220,1,405527,405527
0304895006,1220,1,5244567,5244567
0304895009,1220,1,205791,205791
0304895015,1220,1,5050697,5050697
0304895020,1220,1,10131,10131
0304895025,1220,1,32599,32599
0304895030,1220,1,112893,112893
0304895035,1220,1,164363,164363
0304895091,1220,1,242093,242093
0304895091,2010,1,1866871,1866871
0304951025,1220,1,21140,21140
0304991109,1220,1,4200,4200
0304991190,2010,1,78642,78642
0304991194,1220,1,42112,42112
0304999190,2010,1,13130,13130
0305204020,1220,1,2227,2227
0305320010,1220,1,817741,817741
0305320090,1220,1,58113,58113
0305394000,1220,0,20519,0
0305396180,1220,1,12188,12188
0305410000,1220,1,170481,170481
0305420020,1220,1,78948,78948
0305420050,1220,1,666266,666266
0305420060,1220,1,354564,354564
0305492000,1220,1,10240,10240
0305494020,1220,1,14925,14925
0305494045,2010,1,16825,16825
0305510000,1220,1,781094,781094
0305530000,1220,1,69319,69319
0305590001,1220,1,35912,35912
0305612000,1220,1,33966,33966
0305614000,1220,1,3516,3516
0305691021,1220,1,6053,6053
0305691022,1220,1,486204,486204
0305691029,1220,1,175691,175691
0305691042,1220,1,168614,168614
0305720000,2010,1,39903,39903
0306110010,2010,1,370175,370175
0306110020,1220,0,0,0
0306120030,1220,1,2677436,2677436
0306120050,1220,1,224844,224844
0306120070,1220,1,16493133,16493133
0306142000,1220,1,4620,4620
0306144003,1220,1,15796,15796
0306144020,1220,1,2517303,2517303
0306144030,1220,1,394583,394583
0306144090,1220,1,551990,551990
0306144090,2010,1,487943,487943
0306160003,1220,0.644254173591819,499989,322120
0306160027,1220,1,64761,64761
0306170004,2010,1,466120,466120
0306170005,2010,1,682801,682801
0306170007,2010,1,513831,513831
0306170008,2010,1,1004847,1004847
0306170010,2010,1,1645652,1645652
0306170011,2010,1,265614,265614
0306170014,2010,1,28380,28380
0306170016,2010,1,5325,5325
0306170017,2010,1,5527983,5527983
0306170019,2010,1,1989993,1989993
0306170020,2010,1,1496148,1496148
0306170022,2010,1,555168,555168
0306170023,2010,1,55476,55476
0306170041,2010,1,2280660,2280660
0306170042,2010,1,311329,311329
0306320010,1220,1,49056691,49056691
0306334000,1220,1,419625,419625
0306950020,2010,1,46900,46900
0307110020,1220,1,41237,41237
0307110060,1220,1,2900501,2900501
0307110060,2010,1,848794,848794
0307110080,1220,1,36218,36218
0307120060,2010,1,50990,50990
0307210000,1220,1,5366545,5366545
0307220000,1220,1,1148780,1148780
0307220000,2010,1,17636,17636
0307310010,1220,1,1919123,1919123
0307310010,2010,1,27446,27446
0307320000,2010,1,6650,6650
0307520000,2010,1,1397543,1397543
0307590100,2010,1,51244,51244
0307600000,2010,1,5760,5760
0307710050,1220,1,2324,2324
0307710050,2010,0,2200,0
0307710070,1220,1,278034,278034
0307710070,2010,1,133968,133968
0307710090,1220,1,37550,37550
0307720055,1220,1,867234,867234
0307720055,2010,1,4846,4846
0307790155,1220,1,16650,16650
0307790160,1220,1,24804,24804
0307810000,2010,1,74517,74517
0307820000,1220,1,3500,3500
0307840000,2010,1,32810,32810
0307910390,1220,1,95555,95555
0307910390,2010,1,3384,3384
0307920190,1220,1,65340,65340
0307920190,2010,1,160315,160315
0307990300,1220,1,53820,53820
0308190100,2010,1,39365,39365
0308210021,1220,1,200929,200929
0308210021,2010,1,325724,325724
0308210029,1220,1,275245,275245
0308220000,2010,1,5803,5803
0401202000,1220,1,734133,734133
0401202000,2010,1,152611,152611
0401204000,1220,1,44673,44673
0401204000,2010,1,130348,130348
0401402500,1220,1,117196,117196
0401502500,2010,1,1009759,1009759
0402101000,1220,1,932713,932713
0402105000,1220,1,155751,155751
0402213000,2010,1,171000,171000
0402215000,2010,1,3810055,3810055
0402911000,2010,1,64449,64449
0402913000,2010,1,6400,6400
0402917000,2010,1,388373,388373
0402991000,1220,1,162257,162257
0402994500,1220,1,65285,65285
0402994500,2010,1,577919,577919
0403209000,1220,1,6065465,6065465
0403209000,2010,1,839585,839585
0403909500,2010,1,159799,159799
0404100500,1220,1,3547003,3547003
0404100500,2010,1,108300,108300
0404101500,1220,1,3471,3471
0404102000,1220,1,245376,245376
0404105090,1220,1,97280,97280
0404109000,1220,1,148978,148978
0404905000,1220,1,11000,11000
0404907000,1220,1,3564001,3564001
0404907000,2010,1,162000,162000
0405102000,1220,1,522988,522988
0405102000,2010,1,27556,27556
0405901020,1220,1,14400,14400
0405902040,2010,1,24296,24296
0406102800,1220,1,29154,29154
0406104400,1220,1,7264,7264
0406105800,2010,1,46273,46273
0406108400,1220,1,194115,194115
0406108400,2010,1,1441848,1441848
0406108800,2010,1,686195,686195
0406109500,1220,1,5320,5320
0406309500,1220,1,3014,3014
0406405400,1220,1,21094,21094
0406407000,1220,0,42188,0
0406900810,1220,1,681939,681939
0406901200,1220,1,4458,4458
0406904300,2010,1,53657,53657
0406905900,1220,1,2107,2107
0406907800,1220,1,419952,419952
0406909500,1220,1,5175,5175
0406909700,1220,1,43152,43152
0406909700,2010,1,367825,367825
0406909900,1220,1,4613418,4613418
0406909900,2010,1,212885,212885
0407110000,1220,1,107069,107069
0407190000,1220,1,2249608,2249608
0407290000,1220,1,522775,522775
0408190000,1220,1,31532,31532
0408990000,1220,1,172072,172072
0409000005,1220,1,66238,66238
0409000005,2010,1,127392,127392
0409000010,1220,1,104989,104989
0409000010,2010,1,90468,90468
0409000035,1220,1,2127766,2127766
0409000035,2010,1,389400,389400
0409000045,2010,1,63619,63619
0409000056,1220,1,22240,22240
0409000056,2010,1,512203,512203
0409000065,1220,1,29738,29738
0409000065,2010,1,131129,131129
0410100000,1220,1,51584,51584
0504000020,1220,0.9954737363895868,877545,873573
0504000020,2010,1,4717,4717
0504000040,1220,1,36456,36456
0504000060,1220,1,3226969,3226969
0504000060,2010,1,94638,94638
0505902020,1220,1,43917,43917
0506900020,1220,1,77345,77345
0506900040,1220,1,160062,160062
0506900040,2010,1,12915,12915
0507900010,1220,0,5800,0
0507900090,1220,1,7825,7825
0508000000,2010,1,28440,28440
0510004020,2010,1,51045,51045
0511100010,1220,1,2755414,2755414
0511100090,1220,1,8858,8858
0511910010,1220,1,7117,7117
0511910090,1220,1,1525081,1525081
0511910090,2010,0.9883847691863961,204559,202183
0511992000,1220,1,380061,380061
0511992000,2010,1,3305763,3305763
0511993060,1220,0.9994488802205963,4313037,4310660
0511993060,2010,1,6851,6851
0511994024,1220,1,12423,12423
0511994028,1220,1,2329,2329
0511994030,1220,1,615356,615356
0511994040,1220,1,2401,2401
0511994070,1220,0.9286605004171639,222934,207030
0511994070,2010,1,32877,32877
0601101500,1220,1,7635,7635
0601103000,1220,1,5159,5159
0601104500,1220,1,164415,164415
0601106000,1220,1,5159,5159
0601109020,1220,1,6827,6827
0601109060,1220,1,2447,2447
0601109080,1220,1,770805,770805
0601209000,1220,0.9968152092978083,1482672,1477950
0602100000,2010,0.9976399033869174,4725654,4714501
0602200000,1220,1,1397848,1397848
0602300000,1220,1,67414,67414
0602400000,1220,1,5220163,5220163
0602902000,1220,1,3162866,3162866
0602903010,1220,1,576118,576118
0602903090,1220,1,1042364,1042364
0602904000,1220,1,128089,128089
0602905000,1220,1,139972,139972
0602906010,1220,0.992354519206241,4084766,4053536
0602906020,1220,1,226528,226528
0602906090,1220,1,14217865,14217865
0602909010,1220,1,7883,7883
0602909090,1220,1,3232461,3232461
0602909090,2010,1,11370,11370
0603110050,2010,1,560330,560330
0603130060,1220,1,12742,12742
0603140020,1220,1,175747,175747
0603140020,2010,1,60203,60203
0603150000,1220,1,65327,65327
0603150000,2010,1,323571,323571
0603190107,1220,1,11942,11942
0603190109,2010,1,53749,53749
0603190117,1220,1,18090,18090
0603190118,1220,1,1786595,1786595
0603190118,2010,1,87953,87953
0603190119,2010,1,34441,34441
0603190125,1220,1,23660,23660
0603190129,1220,1,482756,482756
0603190135,1220,1,111799,111799
0603190140,1220,1,626871,626871
0603190140,2010,1,96025,96025
0603190143,2010,1,62583,62583
0603190145,1220,1,4066029,4066029
0603190197,1220,1,404184,404184
0603190197,2010,1,894955,894955
0603900000,2010,0.9944222543245008,1101341,1095198
0604200015,2010,1,4989,4989
0604200040,1220,1,22461,22461
0604200072,2010,1,23722,23722
0604200086,1220,1,45291,45291
0604200086,2010,1,55111,55111
0604901000,1220,1,39953,39953
0604903000,1220,1,893115,893115
0604903000,2010,1,370090,370090
0604906000,1220,1,162683,162683
0604906000,2010,1,209859,209859
0701100020,1220,1,203557,203557
0701100040,1220,1,2041983,2041983
0701901010,1220,1,2405864,2405864
0701901060,1220,1,9542684,9542684
0701905005,1220,1,1334460,1334460
0701905017,1220,1,3423463,3423463
0701905021,1220,1,3739959,3739959
0701905037,1220,1,1094053,1094053
0701905041,1220,1,5057530,5057530
0701905043,1220,1,79361,79361
0701905046,1220,1,1334074,1334074
0701905056,1220,1,722281,722281
0701905066,1220,1,2741231,2741231
0701905076,1220,1,285065,285065
0702002026,2010,1,412867,412867
0702002032,2010,1,24684,24684
0702002036,2010,1,31563,31563
0702004041,2010,1,12673,12673
0702004066,2010,1,41652,41652
0702006002,1220,1,1026684,1026684
0702006002,2010,1,3284450,3284450
0702006004,1220,1,68138,68138
0702006004,2010,1,1981785,1981785
0702006006,1220,1,435225,435225
0702006006,2010,1,3146583,3146583
0702006008,1220,1,1916599,1916599
0702006008,2010,1,2419700,2419700
0702006019,1220,1,1548708,1548708
0702006019,2010,1,6715827,6715827
0702006021,1220,1,4167424,4167424
0702006021,2010,1,36842274,36842274
0702006023,1220,1,1871234,1871234
0702006023,2010,0.9988505034546534,33664303,33625606
0702006027,1220,1,3908617,3908617
0702006027,2010,1,29736849,29736849
0702006032,1220,0.9991608056998857,11996030,11985963
0702006032,2010,1,29936877,29936877
0702006033,2010,1,2371977,2371977
0702006034,2010,1,543665,543665
0702006038,2010,1,456905,456905
0702006039,1220,1,31664,31664
0702006039,2010,0.9852676426000324,942619,928732
0702006046,1220,1,75996,75996
0702006046,2010,0.9963519114538062,7870423,7841711
0702006066,2010,1,33140048,33140048
0702006081,2010,1,562986,562986
0702006092,2010,1,565917,565917
0703102000,1220,1,193327,193327
0703102000,2010,1,182468,182468
0703104025,1220,1,113297,113297
0703104025,2010,1,5125,5125
0703104045,1220,1,6045,6045
0703104045,2010,1,26001,26001
0703104055,1220,1,1225011,1225011
0703104055,2010,1,126760,126760
0703104060,1220,1,111291,111291
0703104060,2010,1,1111926,1111926
0703104064,1220,1,3161872,3161872
0703104064,2010,0.9645901639344262,289750,279490
0703104066,1220,1,52561,52561
0703104068,1220,1,627292,627292
0703104068,2010,1,116598,116598
0703104070,1220,1,466868,466868
0703104070,2010,1,1000688,1000688
0703104075,1220,1,92100,92100
0703104075,2010,1,1892342,1892342
0703200015,1220,1,30004,30004
0703200015,2010,1,858954,858954
0703200020,1220,0.5530046550994498,47260,26135
0703200020,2010,1,177825,177825
0703200090,2010,1,608707,608707
0703900020,1220,1,85442,85442
0703900020,2010,1,15555636,15555636
0703900040,1220,1,589606,589606
0703900040,2010,1,1347838,1347838
0704104000,1220,1,66645,66645
0704104000,2010,1,7062318,7062318
0704106000,2010,1,2893468,2893468
0704200000,1220,1,117829,117829
0704200000,2010,1,8081560,8081560
0704902000,1220,0.9963673422929514,2275469,2267203
0704902000,2010,0.9987761207560854,4301895,4296630
0704904015,2010,1,3722911,3722911
0704904022,2010,1,5022335,5022335
0704904024,2010,1,38554048,38554048
0704904028,2010,1,3105,3105
0704904035,1220,1,64653,64653
0704904035,2010,1,1461435,1461435
0704904045,2010,1,1209517,1209517
0704904055,1220,1,245437,245437
0704904055,2010,1,4918857,4918857
0705114000,1220,1,235998,235998
0705114000,2010,0.9992304941025177,6220875,6216088
0705192080,2010,1,17677,17677
0705194020,1220,1,564426,564426
0705194020,2010,0.9992366105819506,16792216,16779397
0705194040,1220,1,371358,371358
0705194040,2010,1,130493,130493
0705194060,1220,1,1337008,1337008
0705194060,2010,1,1614256,1614256
0705194080,1220,1,1046781,1046781
0705194080,2010,0.9997828164706323,19062219,19058079
0705210000,1220,1,7208,7208
0705210000,2010,1,2598,2598
0705290000,2010,1,780310,780310
0706100500,1220,1,6479,6479
0706100500,2010,1,796910,796910
0706101000,2010,1,241975,241975
0706102000,1220,1,11166633,11166633
0706102000,2010,0.9983035899618887,5694378,5684718
0706104000,1220,1,20028,20028
0706104000,2010,1,14392,14392
0706902000,1220,1,132495,132495
0706902000,2010,1,1391084,1391084
0706903000,1220,1,1073743,1073743
0706903000,2010,1,639137,639137
0706904020,1220,1,84119,84119
0706904020,2010,1,2345,2345
0706904040,1220,1,270436,270436
0706904040,2010,1,580057,580057
0707002015,2010,1,1648601,1648601
0707002037,1220,1,497513,497513
0707002037,2010,1,2801214,2801214
0707002040,1220,1,1393980,1393980
0707002040,2010,1,6346772,6346772
0707002045,1220,1,2579912,2579912
0707002045,2010,1,4007713,4007713
0707002050,1220,1,18399788,18399788
0707002050,2010,1,1411737,1411737
0707002060,1220,1,8267075,8267075
0707002060,2010,1,11634998,11634998
0707002070,1220,1,12366831,12366831
0707002070,2010,1,12112620,12112620
0707002080,2010,1,2876392,2876392
0707002090,1220,1,14340,14340
0707002090,2010,0.9990264360952653,40675296,40635696
0708102060,2010,1,3080,3080
0708104020,2010,1,989645,989645
0708104040,2010,1,2790525,2790525
0708104060,2010,1,125752,125752
0708202005,1220,1,22249,22249
0708202005,2010,1,140862,140862
0708202010,2010,1,43064,43064
0708209005,2010,1,3416632,3416632
0708209020,2010,1,590240,590240
0708209040,2010,1,3675912,3675912
0708209060,2010,1,8455379,8455379
0708900500,2010,1,753381,753381
0708901500,2010,1,5850,5850
0708904000,2010,1,737227,737227
0709209040,2010,1,2654441,2654441
0709209070,2010,0.9996591114721584,10560637,10557037
0709304020,2010,1,328227,328227
0709304040,2010,1,76700,76700
0709304060,2010,0.999696954361624,10097489,10094429
0709402000,1220,1,252091,252091
0709402000,2010,1,1482242,1482242
0709404040,2010,1,16189,16189
0709406020,2010,0.9985623098887787,4206748,4200700
0709406040,1220,1,67772,67772
0709406040,2010,1,3747002,3747002
0709510100,1220,1,25673919,25673919
0709510100,2010,1,2052503,2052503
0709540000,1220,1,312016,312016
0709599100,1220,1,1626586,1626586
0709599100,2010,1,109499,109499
0709602010,2010,1,474587,474587
0709602020,2010,1,15070068,15070068
0709602030,2010,1,12278377,12278377
0709602040,2010,1,3868996,3868996
0709602050,2010,1,4920937,4920937
0709602060,2010,1,4939249,4939249
0709602070,2010,1,8808853,8808853
0709604005,2010,1,721424,721424
0709604007,1220,1,96040,96040
0709604007,2010,0.9773562523972741,2448093,2392659
0709604009,2010,0.9790704739089026,925009,905649
0709604011,1220,1,2055,2055
0709604011,2010,0.9860015271061339,1229777,1212562
0709604013,1220,1,173070,173070
0709604013,2010,0.9489541451769543,5641653,5353670
0709604017,1220,1,5719,5719
0709604017,2010,1,876656,876656
0709604022,1220,1,60891,60891
0709604022,2010,0.9982804024840815,17097024,17067624
0709604027,1220,1,2932,2932
0709604027,2010,0.9951571047801958,5685855,5658319
0709604032,1220,1,12251,12251
0709604032,2010,0.9931687372463939,8543662,8485298
0709604037,1220,1,564597,564597
0709604037,2010,1,40919055,40919055
0709604055,2010,1,10646069,10646069
0709604060,2010,1,616106,616106
0709604063,2010,1,836193,836193
0709604066,2010,1,235606,235606
0709604069,2010,1,189692,189692
0709604072,2010,1,393957,393957
0709604074,2010,1,76101,76101
0709604078,2010,1,26135915,26135915
0709604081,2010,1,17864006,17864006
0709604084,2010,1,2869791,2869791
0709604087,2010,1,2373986,2373986
0709604091,2010,1,2752290,2752290
0709604095,1220,1,68279,68279
0709604095,2010,1,6731011,6731011
0709700000,1220,1,2444461,2444461
0709700000,2010,0.9996375797969543,6859441,6856955
0709910000,2010,1,368440,368440
0709931000,1220,1,3281,3281
0709931000,2010,1,172341,172341
0709932020,2010,1,2184728,2184728
0709932022,1220,1,17097,17097
0709932022,2010,1,384216,384216
0709932028,2010,1,168993,168993
0709932030,2010,1,391179,391179
0709932032,2010,1,174029,174029
0709932035,2010,1,192672,192672
0709932038,2010,1,364289,364289
0709932055,2010,1,16654347,16654347
0709932060,1220,1,10422,10422
0709932060,2010,1,5401803,5401803
0709932065,2010,1,4330958,4330958
0709932070,2010,1,2426371,2426371
0709932075,2010,1,4535366,4535366
0709932080,2010,1,2366876,2366876
0709932085,2010,1,1912696,1912696
0709932090,2010,1,5173141,5173141
0709933000,2010,1,1145161,1145161
0709990500,2010,1,2010171,2010171
0709991000,2010,1,3829038,3829038
0709991400,2010,1,285109,285109
0709994500,2010,1,10937956,10937956
0709999005,2010,1,616806,616806
0709999010,2010,1,7176543,7176543
0709999030,2010,1,1468931,1468931
0709999085,1220,1,139759,139759
0709999085,2010,1,7330232,7330232
0710100000,1220,1,129820,129820
0710214000,1220,1,1375141,1375141
0710214000,2010,1,185917,185917
0710221000,1220,1,476875,476875
0710222500,1220,1,788251,788251
0710222500,2010,1,56883,56883
0710223700,1220,1,1147460,1147460
0710223700,2010,1,135802,135802
0710224010,1220,1,700619,700619
0710224010,2010,1,317336,317336
0710224090,1220,1,10190,10190
0710290500,1220,1,253457,253457
0710291500,1220,1,208592,208592
0710294000,1220,1,258409,258409
0710300000,1220,1,15723,15723
0710300000,2010,1,3568582,3568582
0710400000,1220,1,2243545,2243545
0710400000,2010,1,114050,114050
0710802000,1220,1,1164609,1164609
0710806500,1220,1,21131,21131
0710807040,1220,1,1051110,1051110
0710807040,2010,1,57120,57120
0710807060,1220,1,39889,39889
0710807060,2010,1,1704216,1704216
0710808500,1220,1,47819,47819
0710809722,2010,1,2218476,2218476
0710809724,1220,1,47746,47746
0710809724,2010,1,14071933,14071933
0710809726,1220,1,96938,96938
0710809726,2010,1,16873567,16873567
