hts10,cty_code,usmca_share,total_value,usmca_value
0308210029,1220,0,125957,0
0308220000,2010,0,4160,0
0309901061,1220,0,2340,0
0401202000,1220,1,765694,765694
0401202000,2010,1,133200,133200
0401204000,2010,1,3646,3646
0401402500,1220,1,206212,206212
0401502500,2010,1,4723534,4723534
0402101000,1220,1,246990,246990
0402105000,1220,1,2632,2632
0402212500,2010,1,55160,55160
0402215000,2010,1,11411722,11411722
0402219000,1220,1,21109,21109
0402911000,2010,1,442368,442368
0402994500,2010,1,2970463,2970463
0403209000,1220,1,5225093,5225093
0403209000,2010,1,897847,897847
0404100500,1220,1,2929898,2929898
0404100500,2010,1,36100,36100
0404102000,1220,1,231948,231948
0404907000,1220,1,1618224,1618224
0404907000,2010,1,120528,120528
0405102000,1220,1,849600,849600
0405102000,2010,1,66884,66884
0405901020,1220,1,9792,9792
0405902020,2010,1,7113672,7113672
0405902040,2010,1,18145,18145
0406102800,1220,1,79212,79212
0406105800,2010,1,41517,41517
0406108400,1220,1,197619,197619
0406108400,2010,1,1872713,1872713
0406108800,1220,1,90700,90700
0406108800,2010,1,840130,840130
0406109500,1220,1,1321289,1321289
0406109500,2010,1,341676,341676
0406309100,2010,1,35270,35270
0406309500,1220,1,3014,3014
0406309500,2010,1,124480,124480
0406407000,1220,0,39900,0
0406904200,1220,1,117366,117366
0406904300,2010,1,76789,76789
0406905900,1220,1,37535,37535
0406907800,1220,1,209976,209976
0406909500,1220,1,17250,17250
0406909700,1220,1,5255,5255
0406909700,2010,1,122668,122668
0406909900,1220,1,4590132,4590132
0406909900,2010,1,339859,339859
0407110000,1220,1,251837,251837
0407190000,1220,1,4375191,4375191
0407210090,2010,1,4979405,4979405
0407290000,1220,1,383380,383380
0408190000,1220,1,136680,136680
0408910000,1220,1,11181,11181
0408990000,1220,1,305158,305158
0409000005,2010,1,221802,221802
0409000010,1220,0.7332863540269601,131973,96774
0409000010,2010,1,168237,168237
0409000035,1220,1,330107,330107
0409000035,2010,1,956222,956222
0409000045,1220,1,56453,56453
0409000045,2010,1,544967,544967
0409000056,1220,1,17346,17346
0409000056,2010,1,170420,170420
0409000065,2010,1,267162,267162
0410100000,2010,1,11042,11042
0504000020,1220,0,895109,0
0504000020,2010,0,17942,0
0504000040,1220,0,36960,0
0504000060,1220,0,1833511,0
0504000060,2010,0,36307,0
0505100050,1220,0,30884,0
0506900020,1220,0,41543,0
0506900040,1220,0,196497,0
0506900040,2010,0,50915,0
0507100000,1220,0,36250,0
0507900090,1220,0,155960,0
0508000000,2010,0,18368,0
0510004010,1220,0,144794,0
0511100010,1220,0,2997512,0
0511100090,1220,0,35175,0
0511910090,1220,0,878455,0
0511910090,2010,0,357690,0
0511992000,1220,0,520128,0
0511992000,2010,0,5390204,0
0511993060,1220,0,3754571,0
0511993060,2010,0,47497,0
0511994024,1220,1,15978,15978
0511994028,1220,1,3562,3562
0511994030,1220,1,86401,86401
0511994040,1220,1,2760,2760
0511994070,1220,0.8899260947283694,95663,85133
0511994070,2010,1,70759,70759
0601104500,1220,1,303817,303817
0601109020,1220,1,2799,2799
0601109080,1220,1,17820,17820
0601201000,2010,1,9707,9707
0601209000,1220,1,2352812,2352812
0602100000,2010,1,425144,425144
0602200000,1220,0,1585615,0
0602200000,2010,0,118524,0
0602300000,1220,1,520700,520700
0602400000,1220,0,4969097,0
0602902000,1220,0,2714128,0
0602903010,1220,1,1511612,1511612
0602903090,1220,1,5856316,5856316
0602904000,1220,1,393801,393801
0602905000,1220,1,128559,128559
0602906010,1220,0.998157104148964,13866763,13841208
0602906020,1220,1,311238,311238
0602906090,1220,1,37976501,37976501
0602909010,1220,1,251207,251207
0602909090,1220,1,4316959,4316959
0602909090,2010,1,39278,39278
0603110030,2010,1,7365,7365
0603110050,2010,1,521872,521872
0603127000,2010,1,20268,20268
0603130060,1220,1,4672,4672
0603140020,1220,1,117207,117207
0603140020,2010,1,78605,78605
0603150000,1220,1,119836,119836
0603150000,2010,1,336197,336197
0603190105,1220,1,2179,2179
0603190105,2010,1,3900,3900
0603190107,1220,1,2141,2141
0603190109,2010,1,104579,104579
0603190117,1220,1,28391,28391
0603190118,1220,1,2412274,2412274
0603190118,2010,1,141938,141938
0603190119,2010,1,52527,52527
0603190125,1220,1,43000,43000
0603190129,1220,1,639007,639007
0603190129,2010,1,11164,11164
0603190131,1220,1,1198138,1198138
0603190135,1220,1,388470,388470
0603190140,1220,1,929149,929149
0603190140,2010,1,56776,56776
0603190141,1220,1,18597,18597
0603190141,2010,1,4970,4970
0603190143,2010,1,86193,86193
0603190145,1220,1,7385303,7385303
0603190197,1220,1,1272727,1272727
0603190197,2010,1,1628432,1628432
0603900000,2010,1,1642253,1642253
0604200065,1220,0,4616,0
0604200072,2010,0,47195,0
0604200084,2010,0,23779,0
0604200086,1220,0,40443,0
0604200086,2010,0,158742,0
0604901000,1220,0,34820,0
0604901000,2010,0,39073,0
0604903000,1220,0,41521,0
0604903000,2010,0,852710,0
0604906000,1220,1,73214,73214
0604906000,2010,1,113952,113952
0701100020,1220,1,71657,71657
0701100040,1220,0.9960252433838259,3641984,3627508
0701901010,1220,1,19186,19186
0701901060,1220,1,5083158,5083158
0701905005,1220,1,32384,32384
0701905017,1220,1,4115072,4115072
0701905017,2010,1,18211,18211
0701905021,1220,1,2461989,2461989
0701905037,1220,1,337979,337979
0701905041,1220,1,4178738,4178738
0701905046,1220,1,1671858,1671858
0701905056,1220,1,626627,626627
0701905066,1220,1,2448424,2448424
0701905076,1220,1,204528,204528
0702002002,1220,1,1165341,1165341
0702002002,2010,0.9987706753058677,3792326,3787664
0702002004,1220,1,73084,73084
0702002004,2010,0.9798340255041127,682635,668869
0702002006,1220,0.9905092720222014,1360275,1347365
0702002006,2010,0.9917476376703981,2200582,2182422
0702002008,1220,1,3127773,3127773
0702002008,2010,1,2363545,2363545
0702002019,1220,1,2000052,2000052
0702002019,2010,1,3905817,3905817
0702002026,1220,1,3202402,3202402
0702002026,2010,1,37669261,37669261
0702002032,1220,0.9995095445358084,5505087,5502387
0702002032,2010,1,28708561,28708561
0702002036,1220,1,15917893,15917893
0702002036,2010,1,21347273,21347273
0702002042,1220,1,28653935,28653935
0702002042,2010,1,27049250,27049250
0702002043,2010,1,2221502,2221502
0702002044,2010,1,872593,872593
0702002048,2010,1,56940,56940
0702002050,2010,1,598542,598542
0702002052,1220,1,7750,7750
0702002052,2010,1,996028,996028
0702002062,2010,1,3904823,3904823
0702002066,2010,0.9999041220195476,55069996,55064716
0702002081,2010,1,3235886,3235886
0702002092,2010,1,2638371,2638371
0703102000,2010,1,1705767,1705767
0703104025,1220,1,48313,48313
0703104025,2010,1,289995,289995
0703104045,2010,1,99136,99136
0703104055,1220,1,393090,393090
0703104055,2010,1,2142276,2142276
0703104060,1220,1,2720,2720
0703104060,2010,1,3884920,3884920
0703104064,1220,1,1114518,1114518
0703104064,2010,1,4209087,4209087
0703104066,2010,1,10890,10890
0703104068,1220,1,198376,198376
0703104068,2010,1,4604448,4604448
0703104070,1220,1,573662,573662
0703104070,2010,1,1096259,1096259
0703104075,1220,1,118250,118250
0703104075,2010,0.9985010786466681,9710316,9695761
0703200005,2010,1,1267907,1267907
0703200015,2010,1,6000498,6000498
0703200020,1220,1,15467,15467
0703200020,2010,1,769511,769511
0703200090,2010,1,1860748,1860748
0703900020,2010,1,5309468,5309468
0703900040,1220,1,253436,253436
0703900040,2010,1,1124267,1124267
0704104000,1220,1,8925,8925
0704104000,2010,1,3552263,3552263
0704106000,2010,1,1605937,1605937
0704200000,1220,1,78399,78399
0704200000,2010,1,8528178,8528178
0704902000,1220,1,742835,742835
0704902000,2010,1,2587436,2587436
0704904015,1220,1,91782,91782
0704904015,2010,1,2183626,2183626
0704904022,2010,1,2419379,2419379
0704904024,2010,1,13050351,13050351
0704904028,2010,1,2010,2010
0704904035,1220,1,23151,23151
0704904035,2010,1,271623,271623
0704904045,1220,1,6000,6000
0704904045,2010,1,883357,883357
0704904055,1220,1,280538,280538
0704904055,2010,1,1400714,1400714
0705114000,1220,1,135496,135496
0705114000,2010,1,4678942,4678942
0705192080,2010,1,8744,8744
0705194020,1220,1,738243,738243
0705194020,2010,1,8256581,8256581
0705194040,1220,1,572004,572004
0705194060,1220,1,1284252,1284252
0705194060,2010,1,1246380,1246380
0705194080,1220,1,973629,973629
0705194080,2010,1,9513172,9513172
0705210000,1220,1,5600,5600
0705290000,2010,1,361021,361021
0706100500,2010,1,569895,569895
0706101000,2010,1,130200,130200
0706102000,1220,1,698874,698874
0706102000,2010,1,7503876,7503876
0706104000,1220,0,9039,0
0706104000,2010,0,83889,0
0706902000,1220,1,113902,113902
0706902000,2010,1,984366,984366
0706903000,1220,1,304927,304927
0706903000,2010,1,884353,884353
0706904020,1220,1,22113,22113
0706904040,1220,1,50573,50573
0706904040,2010,1,235041,235041
0707005005,1220,1,2436,2436
0707005005,2010,1,1433419,1433419
0707005022,1220,1,1589444,1589444
0707005022,2010,1,1353333,1353333
0707005024,1220,1,1883329,1883329
0707005024,2010,1,5100683,5100683
0707005026,1220,1,1868944,1868944
0707005026,2010,1,4717474,4717474
0707005030,1220,1,20684514,20684514
0707005030,2010,1,1333293,1333293
0707005050,1220,1,13812295,13812295
0707005050,2010,1,1677800,1677800
0707005060,1220,0.9991522439450654,19014904,18998784
0707005060,2010,1,14926847,14926847
0707005070,1220,1,1830890,1830890
0707005070,2010,1,3744462,3744462
0707005085,1220,1,10697,10697
0707005085,2010,1,24685738,24685738
0708104020,1220,1,18540,18540
0708104020,2010,1,359972,359972
0708104040,2010,1,1962986,1962986
0708104060,2010,0.8117345783321429,57403,46596
0708202005,1220,0,62555,0
0708202005,2010,0,119012,0
0708202010,2010,0,2090,0
0708209005,2010,1,227045,227045
0708209020,2010,1,275674,275674
0708209040,2010,1,2532615,2532615
0708209060,2010,1,6327280,6327280
0708900500,2010,1,307355,307355
0708901500,1220,0,55292,0
0708904000,2010,1,416947,416947
0709209010,1220,1,46052,46052
0709209040,1220,1,151596,151596
0709209040,2010,1,819777,819777
0709209070,1220,1,5678208,5678208
0709209070,2010,1,6414674,6414674
0709302020,2010,1,898262,898262
0709302040,1220,0.9853015929398652,163283,160883
0709302040,2010,1,421197,421197
0709302060,1220,1,488013,488013
0709302060,2010,1,5369673,5369673
0709402000,1220,1,367640,367640
0709402000,2010,1,1138403,1138403
0709404020,2010,1,2277957,2277957
0709404040,1220,1,17866,17866
0709404040,2010,1,1815249,1815249
0709406040,2010,1,126137,126137
0709510100,1220,1,27672668,27672668
0709510100,2010,1,1707382,1707382
0709540000,1220,1,220029,220029
0709599100,1220,1,966798,966798
0709599100,2010,1,99396,99396
0709602010,2010,1,227550,227550
0709602020,2010,1,12300159,12300159
0709602030,1220,1,49872,49872
0709602030,2010,1,7667567,7667567
0709602040,2010,1,2131842,2131842
0709602050,2010,1,3776364,3776364
0709602060,2010,1,2384571,2384571
0709602070,1220,1,5550,5550
0709602070,2010,1,8729906,8729906
0709604005,1220,1,37666,37666
0709604005,2010,1,270455,270455
0709604007,1220,1,2034940,2034940
0709604007,2010,1,1574192,1574192
0709604009,1220,1,592146,592146
0709604009,2010,1,796005,796005
0709604011,1220,1,527365,527365
0709604011,2010,1,581767,581767
0709604013,1220,1,1221714,1221714
0709604013,2010,1,3018398,3018398
0709604017,1220,1,39951,39951
0709604017,2010,1,1355219,1355219
0709604022,1220,1,12567956,12567956
0709604022,2010,0.9983791446862285,10364898,10348098
0709604027,1220,1,5124925,5124925
0709604027,2010,1,3845780,3845780
0709604032,1220,1,4293948,4293948
0709604032,2010,1,7801297,7801297
0709604037,1220,1,16986371,16986371
0709604037,2010,1,22043611,22043611
0709604055,1220,1,123733,123733
0709604055,2010,1,8200564,8200564
0709604060,2010,1,128133,128133
0709604063,2010,1,215797,215797
0709604066,2010,1,61345,61345
0709604069,2010,1,108324,108324
0709604072,2010,1,696012,696012
0709604074,2010,1,96460,96460
0709604078,2010,1,6960140,6960140
0709604081,1220,1,6139,6139
0709604081,2010,1,8427717,8427717
0709604084,1220,1,7002,7002
0709604084,2010,1,1273143,1273143
0709604087,2010,1,401738,401738
0709604091,1220,1,2436,2436
0709604091,2010,1,1912771,1912771
0709604095,1220,1,53375,53375
0709604095,2010,1,2283346,2283346
0709700000,1220,1,2060323,2060323
0709700000,2010,1,4049573,4049573
0709931000,2010,1,375715,375715
0709932020,2010,1,3101603,3101603
0709932022,2010,1,633663,633663
0709932028,2010,1,286688,286688
0709932030,2010,1,744024,744024
0709932032,2010,1,85275,85275
0709932035,2010,1,91705,91705
0709932038,2010,1,118532,118532
0709932055,2010,1,10321395,10321395
0709932060,2010,1,2790122,2790122
0709932065,2010,1,1764283,1764283
0709932070,2010,1,1919888,1919888
0709932075,2010,1,1784273,1784273
0709932080,2010,1,2337800,2337800
0709932085,2010,1,500204,500204
0709932090,2010,1,3931867,3931867
0709933000,2010,1,532487,532487
0709990500,2010,1,1982120,1982120
0709991000,2010,1,2315572,2315572
0709991400,2010,1,627557,627557
0709993000,1220,1,186144,186144
0709994500,2010,1,1054855,1054855
0709999005,2010,1,277927,277927
0709999010,2010,1,4802817,4802817
0709999030,2010,1,1471772,1471772
0709999085,1220,1,120038,120038
0709999085,2010,1,5521483,5521483
0710214000,1220,1,1616833,1616833
0710214000,2010,1,105363,105363
0710221000,1220,1,166839,166839
0710222500,1220,1,438352,438352
0710223700,1220,1,1202336,1202336
0710223700,2010,1,624584,624584
0710224010,1220,1,599578,599578
0710224090,1220,1,2766,2766
0710290500,1220,1,229990,229990
0710291500,1220,1,365127,365127
0710294000,1220,1,57998,57998
0710300000,1220,1,8691,8691
0710300000,2010,1,1378093,1378093
0710400000,1220,1,2330072,2330072
0710400000,2010,1,475416,475416
0710802000,1220,1,1300550,1300550
0710807040,1220,1,822231,822231
0710807040,2010,1,21250,21250
0710807060,1220,1,23049,23049
0710807060,2010,1,1386685,1386685
0710808500,1220,1,10095,10095
0710809722,1220,1,100648,100648
0710809722,2010,1,2223961,2223961
0710809724,2010,1,9429767,9429767
0710809726,2010,1,13498966,13498966
0710809730,1220,1,128931,128931
0710809730,2010,1,3729846,3729846
0710809765,1220,1,1929634,1929634
0710809765,2010,1,5051435,5051435
0710909100,1220,0.9954920235836848,2812792,2800112
0710909100,2010,1,10986400,10986400
0711599000,1220,1,247631,247631
0711906500,2010,1,910891,910891
0712204000,1220,1,3164,3164
0712204000,2010,1,43890,43890
0712391100,1220,1,43200,43200
0712392100,1220,1,18640,18640
0712904020,2010,1,93490,93490
0712906000,2010,0,49490,0
0712906500,1220,1,52337,52337
0712906500,2010,1,71503,71503
0712907800,2010,1,94609,94609
0712908510,2010,1,142376,142376
0712908540,2010,1,90549,90549
0712908550,2010,1,2066,2066
0712908580,1220,1,11394,11394
0712908580,2010,1,139068,139068
0713101000,1220,1,2916325,2916325
0713102000,1220,0,384837,0
0713102000,2010,0,16525,0
0713104015,1220,1,12220,12220
0713104020,1220,1,90129,90129
0713104080,1220,0.5086104422566978,65618,33374
0713201000,1220,1,1568454,1568454
