hts10,cty_code,usmca_share
2922291000,1220,0
2922296100,1220,1
2922298190,1220,0.9284527916187556
2922310000,1220,0
2922391000,1220,0
2922392500,1220,1
2922394500,1220,1
2922395000,1220,1
2922410090,1220,1
2922425000,1220,1
2922491000,2010,1
2922492600,1220,0
2922493000,1220,0.841752120521585
2922493700,1220,1
2922493700,2010,1
2922494950,1220,0.9145720785655896
2922496000,1220,0
2922498000,1220,0.9980017753042321
2922498000,2010,1
2922501400,1220,0.64450144345829
2922502500,1220,0.3936052921719956
2922503500,1220,0.9682695682695682
2922505000,1220,0.48367552572004346
2922505000,2010,1
2923100000,1220,1
2923201000,1220,0
2923202010,1220,0.4469780183423104
2923202050,1220,0.9908058073706717
2923202050,2010,1
2923900100,1220,0.5165433672714795
2923900100,2010,0.9470958026805639
2924191110,1220,1
2924191150,1220,0.10248502161437925
2924191150,2010,0.9211397597421623
2924198000,1220,0.7091592264469647
2924198000,2010,0.9912768337205017
2924215000,1220,0.9929040206352171
2924250000,1220,0
2924293100,1220,1
2924295700,1220,0
2924296210,1220,1
2924296250,1220,0
2924297100,1220,0.23541702200238784
2924299500,1220,0.740905688339773
2925194200,1220,1
2925199100,1220,1
2925291000,1220,1
2925291800,1220,0
2925292000,1220,1
2925296000,1220,0.07093262764462753
2925299000,1220,0.6730023908644233
2926100000,1220,1
2926200000,1220,0
2926904300,1220,1
2926904801,1220,0.6190476190476191
2926904801,2010,1
2926905050,1220,0
2926905050,2010,0
2927001800,1220,0
2927004000,2010,1
2927005000,1220,0.9505616014240705
2928002500,1220,1
2928002500,2010,1
2928005000,1220,0.62810522132192
2928005000,2010,0
2929101000,1220,1
2929101500,2010,1
2929103500,1220,1
2929105500,1220,0
2929105500,2010,1
2929108010,1220,1
2929108010,2010,1
2929108090,1220,0.9745335959827011
2929108090,2010,0.8213894894173539
2929901500,1220,1
2929902000,1220,0.9660756854834818
2929905015,1220,1
2929905018,1220,1
2929905020,1220,1
2929905095,1220,0.5251630941286114
2929905095,2010,1
2930202010,2010,0
2930209020,2010,1
2930209050,1220,1
2930209050,2010,0.9799584865645375
2930306000,1220,1
2930901000,1220,1
2930901000,2010,1
2930902900,1220,0.684123854547084
2930902900,2010,1
2930903000,2010,1
2930904395,2010,1
2930904920,1220,0
2930904950,1220,0.7786219642962987
2930909208,2010,1
2930909235,1220,0.4993735376777284
2930909251,1220,0.9059231567666096
2930909251,2010,1
2931200000,1220,0
2931410000,1220,1
2931450000,2010,0
2931490008,1220,1
2931490020,1220,1
2931490055,1220,0.993428641696456
2931490080,1220,0.8917951878666833
2931490080,2010,0.1385822974710673
2931590010,1220,1
2931590080,1220,0.988556095614447
2931900500,1220,0
2931901000,1220,1
2931901500,2010,1
2931903000,1220,0.9133964872837373
2931906000,1220,0
2931906000,2010,1
2931907000,1220,0
2931909010,1220,0.7453531261520239
2931909029,1220,0.9247643099869098
2931909029,2010,1
2931909052,1220,0.9664580822315061
2931909052,2010,0.11039938485999701
2932110000,1220,1
2932130000,1220,0
2932140000,2010,1
2932191000,1220,0
2932195100,1220,0.9163979988882712
2932195100,2010,0
2932200500,1220,0
2932202000,1220,1
2932203000,1220,0.8823127665245203
2932204500,1220,0
2932204500,2010,0
2932205020,1220,1
2932205050,1220,0.3547328764971251
2932205050,2010,0.21011411393520552
2932990400,1220,0
2932992100,2010,1
2932996100,1220,0.9207174657754684
2932997000,1220,0
2932997000,2010,0.8702226085876619
2932999090,1220,0.491335408675589
2932999090,2010,0.9102486037344458
2933193500,1220,0
2933193700,1220,0
2933199000,1220,0
2933210000,1220,0.8762619983090466
2933292000,1220,1
2933293500,1220,0
2933296000,2010,0
2933299000,1220,0.7432943886786243
2933299000,2010,0.2518703241895262
2933310000,1220,0
2933325000,1220,0.9406332453825857
2933392500,2010,0
2933394100,1220,0.8269590351838931
2933394100,2010,1
2933396191,1220,0.3560627403649797
2933396191,2010,0.7935643983191856
2933399200,1220,0.6524656742109439
2933492000,1220,0
2933492600,1220,0.9937460928696464
2933496000,1220,0.8701837216463102
2933497000,1220,0.02109017727856541
2933591800,1220,1
2933591800,2010,0
2933594600,1220,1
2933595300,1220,0.671898844560715
2933595900,1220,1
2933597000,1220,0.36755103240067566
2933597000,2010,1
2933598000,1220,0
2933599500,1220,0.6523016518420117
2933610000,1220,1
2933696015,2010,1
2933696021,1220,1
2933696030,1220,1
2933696050,1220,0.17656615782671478
2933696050,2010,0
2933710000,1220,0.9548020758691074
2933790800,1220,0.9403547764555501
2933791500,1220,0.7016946606923828
2933792000,1220,1
2933798500,1220,0.6532909656305591
2933990200,1220,0
2933990600,1220,0
2933991701,2010,1
2933992200,1220,0.9601695964347611
2933994600,2010,1
2933995300,1220,0
2933997500,1220,0
2933997500,2010,1
2933997900,1220,0.16322765280859808
2933997900,2010,0
2933998210,2010,1
2933998220,1220,1
2933998220,2010,1
2933998290,1220,0.5958033415721486
2933998290,2010,0
2933999000,1220,0.1395216902156779
2933999701,1220,0.7503413500753887
2933999701,2010,0.05954672164270597
2934101000,1220,0.8120259426184456
2934107000,1220,0
2934107000,2010,0
2934109000,1220,0.24665265021577956
2934109000,2010,1
2934202000,1220,1
2934208000,1220,1
2934304300,1220,1
2934305000,1220,0
2934990100,1220,0
2934990300,1220,0
2934990900,1220,0
2934990900,2010,0
2934991800,1220,0.8839381170995535
2934993000,1220,0.15923881510949453
2934993000,2010,1
2934993900,1220,0.4480882637397519
2934994400,1220,0.2226833317058881
2934994700,1220,0.33294555292526207
2934994700,2010,1
2934999001,1220,0.44306594581002073
2935904800,1220,0.9876117814961317
2935906000,1220,1
2935907500,1220,0.77789558721293
2935909500,1220,0.61050276445152
2935909500,2010,1
2936210000,1220,0
2936210000,2010,0
2936220000,1220,0
2936260000,1220,0
2936260000,2010,0
2936270000,1220,0
2936270000,2010,0
2936280000,1220,0
2936292000,1220,0
2936295020,1220,0
2936295050,1220,0
2936295050,2010,0
2936900110,1220,0
2936900110,2010,0
2936900150,1220,0
2936900150,2010,0
2937120000,1220,0
2937190000,1220,0
2937210020,1220,0
2937220000,1220,0
2937220000,2010,0
2937231010,1220,0
2937232500,2010,0
2937235010,1220,0
2937235050,1220,0
2937235050,2010,0
2937299020,1220,0
2937299040,1220,0
2937299050,2010,0
2937299095,1220,0
2937299095,2010,0
2937500000,1220,0
2937900500,1220,0
2937902000,1220,0
2937909000,1220,0
2938100000,1220,1
2938900000,1220,0.36114294517993156
2938900000,2010,0.7373430669509228
2939192000,1220,0
2939195000,1220,0
2939300000,1220,0
2939300000,2010,0
2939690000,1220,0
2939720000,1220,0
2939790000,1220,0
2939790000,2010,0
2939800050,1220,0.49228501819713055
2940002000,2010,0
2940006000,1220,0.9976488299135104
2940006000,2010,1
2941102000,1220,0
2941102000,2010,0
2941105000,2010,0
2941300000,1220,0
2941500000,1220,0
2941901010,1220,0
2941901050,1220,0
2941903000,1220,0
2941905000,1220,0
2941905000,2010,0
2942001000,1220,0
2942003500,1220,0.7479913734776725
2942005000,1220,0.41551267855248275
2942005000,2010,0
3001200000,1220,0
3001200000,2010,0
3001900190,1220,0
3001900190,2010,0
3002120010,1220,0
3002120010,2010,0
3002120020,1220,0
3002120030,1220,0
3002120040,1220,0
3002120040,2010,0
3002120090,1220,0
3002120090,2010,0
3002130010,1220,0
3002130090,1220,0
3002140010,1220,0
3002140010,2010,0
3002140090,1220,0
3002150011,1220,0
3002150011,2010,0
3002150091,1220,0
3002410000,1220,0
3002410000,2010,0
3002420000,1220,0
3002490010,1220,0
3002490050,1220,0
3002490050,2010,0
3002510000,1220,0
3002590000,1220,0
3002901000,1220,0
3002905210,1220,0
3002905210,2010,0
3002905220,1220,0
3002905250,1220,0
3002905250,2010,0
3003100000,1220,0
3003200000,1220,0
3003395000,1220,0
3003490000,1220,0
3003900120,1220,0
3003900190,1220,0
3003900190,2010,0
3004105055,1220,0
3004105065,1220,0
3004200010,1220,0
3004200020,1220,0
3004200055,1220,0
3004200065,1220,0
3004200065,2010,0
3004200075,1220,0
3004200075,2010,0
3004320000,1220,0
3004320000,2010,0
3004390010,1220,0
3004390050,1220,0
3004390050,2010,0
3004410000,1220,0
3004420000,1220,0
3004490010,1220,0
3004490020,1220,0
3004490030,1220,0
3004490040,1220,0
3004490040,2010,0
3004490050,1220,0
3004490060,1220,0
3004490070,1220,0
3004501000,1220,0
3004502000,1220,0
3004504000,1220,0
3004505005,1220,0
3004505010,1220,0
3004505020,1220,0
3004505030,1220,0
3004505040,1220,0
3004600000,1220,0
3004901000,1220,0
3004901000,2010,0
3004909201,1220,0
3004909201,2010,0
3004909202,1220,0
3004909206,1220,0
3004909206,2010,0
3004909208,1220,0
3004909212,1220,0
3004909213,1220,0
3004909214,1220,0
3004909214,2010,0
3004909215,1220,0
3004909215,2010,0
3004909218,1220,0
3004909221,1220,0
3004909221,2010,0
3004909223,1220,0
3004909227,1220,0
3004909229,1220,0
3004909229,2010,0
3004909231,1220,0
3004909232,1220,0
3004909232,2010,0
3004909234,1220,0
3004909234,2010,0
3004909236,1220,0
3004909237,1220,0
3004909238,1220,0
3004909239,1220,0
3004909240,1220,0
3004909242,1220,0
3004909242,2010,0
3004909244,1220,0
3004909244,2010,0
3004909250,1220,0
3004909255,1220,0
3004909255,2010,0
3004909256,1220,0
3004909259,1220,0
3004909259,2010,0
3004909263,1220,0
3004909266,1220,0
3004909268,1220,0
3004909270,1220,0
3004909270,2010,0
3004909276,1220,0
3004909276,2010,0
3004909280,1220,0
3004909280,2010,0
3004909284,1220,0
3004909289,1220,0
3004909289,2010,0
3004909291,1220,0
3004909291,2010,0
3005101000,1220,0
3005101000,2010,0
3005105000,1220,0
3005105000,2010,0
3005901000,1220,0
3005901000,2010,0
3005905090,1220,0
3005905090,2010,0
3006100100,1220,0
3006100100,2010,0
3006301000,1220,0
3006305000,1220,0
3006400000,1220,0
3006400000,2010,0
3006500000,1220,0
3006500000,2010,0
3006600000,1220,0
3006700000,1220,0.9242737740419616
3006700000,2010,2.958293564541939e-4
3006910000,2010,1
3006920000,1220,0
3006920000,2010,0
3006931000,1220,0
3006931000,2010,0
3006932000,1220,0
3006935000,1220,0.7771386779213956
3006936000,1220,0
3006938000,1220,0.78858976853546
3101000000,1220,0
3101000000,2010,0
3102100010,1220,0
3102100010,2010,0
3102100030,1220,0
3102100050,1220,0
3102100050,2010,0
3102210000,1220,0
3102210000,2010,0
3102290000,1220,0
3102300000,1220,0
3102300000,2010,0
3102400000,1220,0
3102500000,1220,0
3102500000,2010,0
3102600000,1220,0
3102600000,2010,0
3102800000,1220,0
3102900100,1220,0
3102900100,2010,0
3103110000,2010,0
3103190000,2010,0
3103900100,1220,0
3104200010,1220,0
3104200050,1220,0
3104300000,1220,0
3104300000,2010,0
3104900100,1220,0
3104900100,2010,0
3105100000,1220,0
3105100000,2010,0
3105200000,1220,0
3105200000,2010,0
3105300000,1220,0
3105300000,2010,0
3105400010,1220,0
3105400010,2010,0
3105400050,1220,0
3105400050,2010,0
3105510000,1220,0
3105590000,1220,0
3105590000,2010,0
3105600000,1220,0
3105600000,2010,0
3105900010,1220,0
3105900010,2010,0
3105900050,1220,0
3105900050,2010,0
3201100000,1220,0
3202101000,2010,1
3202105000,1220,0
3202105000,2010,0.9686622938412538
3202901000,2010,0
3202905000,1220,0.704019416326289
3202905000,2010,1
3203001000,1220,0
3203001000,2010,0
3203008000,1220,0.9789497738308028
3203008000,2010,0.9804310982660916
3204111000,1220,0
3204111000,2010,0.34214639620901405
3204111500,1220,0
3204113500,2010,0.7644198823647392
3204115000,1220,0.8904752899646999
3204115000,2010,0.6883657819829115
3204121700,2010,1
3204122000,1220,0.37301459648558444
3204122000,2010,0.6979674449795769
3204124500,1220,1
3204124500,2010,0.6982303589670165
3204125010,1220,0.7915809624666518
3204125010,2010,1
3204125020,1220,1
3204125030,1220,1
3204125090,1220,0.8823067767569276
3204125090,2010,0.9237622852943878
3204131000,1220,1
3204131000,2010,0.7772687353629977
3204136000,2010,0.6010208723962099
3204138000,1220,0.9876128118917006
3204138000,2010,0.9895517712439875
3204142500,1220,1
3204143000,1220,1
3204143000,2010,0
3204145000,2010,0.9864522108936263
3204151000,2010,0
3204158000,2010,0
3204162000,2010,0
3204163000,2010,0.2583790371724558
3204165000,1220,1
3204165000,2010,0.5912489834777952
3204170405,1220,0.38877209374756677
3204170405,2010,1
3204170420,1220,0
3204170420,2010,0
3204170430,1220,1
3204170435,1220,0.771675995353258
3204170485,1220,0.13232368356170068
3204170485,2010,0.9439720831199563
3204170800,1220,0
3204170800,2010,0
3204174015,1220,0
3204174030,1220,0
3204174090,1220,0
3204174090,2010,0
3204176005,1220,0
3204176005,2010,0
3204176010,1220,0.8149150351387462
3204176010,2010,0.17688151797173401
3204176015,2010,0
3204176020,1220,0
3204176020,2010,0
3204176085,1220,0.035101276737012466
3204176085,2010,0.6756943048956247
3204179002,1220,0
3204179002,2010,0.12418594206153155
3204179003,1220,0.9434746135101666
3204179003,2010,0
3204179006,1220,0.5264717084938
3204179010,1220,0.6596907742095549
3204179010,2010,0.582859697298678
3204179015,1220,0
3204179015,2010,0.597372060857538
3204179018,1220,0
3204179021,1220,0.9861828265442724
3204179021,2010,1
3204179035,1220,0.1943211638228145
3204179035,2010,0.28101663511499575
3204179040,1220,0.24321555344662155
3204179040,2010,0
3204179055,1220,0.2490048313230277
3204179055,2010,0.9778249155228338
3204179060,1220,0
3204179060,2010,1
3204179086,1220,0.14762209185690303
3204179086,2010,0.961959162711479
3204190600,1220,0
3204190600,2010,0
3204191100,2010,0.989351250362385
3204192040,2010,0.6036720635167744
3204192090,2010,1
3204192520,2010,0
3204192595,1220,0.9834728193265391
3204192595,2010,1
3204194000,1220,0.9061614730878187
3204194000,2010,0
3204195000,1220,0.9965192818388017
3204195000,2010,0.9771216659105034
3204201000,1220,1
3204208000,1220,0.6037387443462384
3204208000,2010,0.5724280289547353
3204900000,1220,0.5814075392331338
3204900000,2010,0
3205004010,1220,1
3205004020,1220,1
3205004020,2010,0.8517873318932478
3205005010,1220,0
3205005020,1220,1
3205005020,2010,1
3205005040,1220,1
3205005050,1220,1
3206110000,1220,0.9966073757263282
3206110000,2010,0.9970908305695587
3206190000,1220,0.9826484846215029
3206190000,2010,0.6153230388775922
3206200010,1220,0
3206200020,1220,0.9087065919224436
3206200030,1220,1
3206200030,2010,1
3206200050,1220,0
3206200050,2010,0.9891326084404145
3206410000,1220,0.2290787636931473
3206410000,2010,0.7218300497901836
3206420000,2010,1
3206491000,1220,0.9770310483129908
3206491000,2010,0.45531633767753216
3206492000,1220,0.6976628286647191
3206492000,2010,0.94145884613343
3206493000,1220,0
3206494000,1220,0
3206494000,2010,0
3206495500,1220,1
3206496010,1220,0.9089977703419356
3206496010,2010,0
3206496050,1220,0.774662145416324
3206496050,2010,0.9538182434482694
3206500000,1220,0
3206500000,2010,1
3207100000,1220,0.9940499598961076
3207100000,2010,0.9803950376731433
3207200000,1220,1
3207200000,2010,0.989236710217563
3207300000,1220,1
3207300000,2010,1
3207401000,1220,1
3207401000,2010,0.9998574044264462
3207405000,1220,0.9986082865453159
3207405000,2010,0.9990397890650141
3208100000,1220,0.7653015663424719
3208100000,2010,0.7302502072762366
3208200000,1220,0.8976141588015762
3208200000,2010,0.6589432096295524
3208900000,1220,0.8884197920202386
3208900000,2010,0.8014375288975774
3209100000,1220,0.9443304460900224
3209100000,2010,0.7335392403974325
3209900000,1220,0.5490069673113814
3209900000,2010,0.4297329789914399
3210000000,1220,0.9817392210484218
3210000000,2010,0.807783251231527
3211000000,1220,1
3212100000,1220,0.9826643887574232
3212100000,2010,1
3212900010,1220,0.9581054994911734
3212900010,2010,0.9449210221680914
3212900050,1220,0.44518960878623204
3212900050,2010,0.573688435600795
3213100000,1220,0.8777220613508487
3213100000,2010,0.9967990680011621
3213900000,1220,0.7409987757762692
3213900000,2010,0.99154785343142815
3214100010,1220,0.9923827449691753
3214100010,2010,0.9665718383643573
3214100020,1220,0.9924200553413607
3214100020,2010,0.9902320948230262
3214100090,1220,0.9378269632210631
3214100090,2010,0.9889751361177912
3214901000,1220,0
3214901000,2010,0
3214905000,1220,0.989673094823821
3214905000,2010,0.991458561035022
3215111000,1220,0
3215113000,1220,1
3215113000,2010,1
3215119010,1220,0
3215119020,1220,0.6223921667143784
3215119020,2010,1
3215119040,1220,0.6509873228426741
3215119060,1220,0.8470887971055414
3215119060,2010,1
3215191000,1220,0
3215193000,1220,0.9277592598361422
3215199010,1220,1
3215199020,1220,0.3753675201027256
3215199020,2010,0.10322917270566409
3215199030,1220,1
3215199040,1220,1
3215199050,1220,0.9837292262963384
3215199050,2010,0.7008578888474449
3215199060,1220,0.8409312933626534
3215199060,2010,0.784870235550917
3215901000,1220,1
3215901000,2010,1
3215905000,1220,0.9359845653499677
3215905000,2010,0.16637025925034868
3301120000,1220,0.9996077522648786
3301120000,2010,0.9878494946898927
3301130000,1220,1
3301130000,2010,0.9995628362106621
3301191000,1220,1
3301191000,2010,0.8874783538809148
3301195110,2010,0
3301195120,1220,0
3301195120,2010,0
3301195150,1220,0
3301195150,2010,0
3301240000,1220,1
3301250010,1220,0
3301250020,1220,0
3301250050,1220,0
3301291000,1220,1
3301292000,1220,0
3301295109,1220,0
3301295113,1220,0
3301295115,2010,0
3301295116,1220,0
3301295117,1220,0
3301295118,1220,0
3301295125,2010,0
3301295128,2010,0
3301295135,1220,0
3301295137,1220,0
3301295150,1220,0
3301295150,2010,0
3301300000,1220,0
3301300000,2010,0
3301901010,1220,1
3301901020,1220,1
3301901050,1220,1
3301901050,2010,0.3921040908441411
3301905000,1220,0
3301905000,2010,0
3302101000,1220,0
3302101000,2010,0
3302102000,1220,0
3302102000,2010,0
3302104000,1220,0.6295342086424318
3302104000,2010,0.04287283945399992
3302105000,1220,1
3302105000,2010,0.7008547008547008
3302109000,1220,0
3302109000,2010,0
3302901010,1220,0
3302901010,2010,0
3302901050,1220,0
3302901050,2010,0
3302902010,1220,0
3302902010,2010,0
3302902050,1220,0
3302902050,2010,0
3303001000,1220,0
3303001000,2010,0
3303002000,1220,0
3303002000,2010,0
3303003000,1220,0
3303003000,2010,0
3304100000,1220,0
3304100000,2010,0
3304200000,1220,0
3304200000,2010,0
3304300000,1220,0
3304300000,2010,0
3304910010,1220,0
3304910010,2010,0
3304910050,1220,0
3304910050,2010,0
3304991000,1220,0
3304991000,2010,0
3304995000,1220,0
3304995000,2010,0
3305100000,1220,0
3305100000,2010,0
3305200000,1220,0
3305200000,2010,0
3305300000,1220,0
3305300000,2010,0
3305900000,1220,0
3305900000,2010,0
3306100000,1220,0
3306100000,2010,0
3306200000,1220,0
3306200000,2010,0
3306900000,1220,0
3306900000,2010,0
3307101000,1220,0.95050405883409
3307101000,2010,0.9874200286278719
3307102000,1220,0.9620886673779014
3307102000,2010,0.908752418432744
3307200000,1220,0.9868500435304534
3307200000,2010,0.9900348300609876
3307301000,1220,0.9952787543054736
3307301000,2010,0.5561051809424629
3307305000,1220,0.5973392036585291
3307305000,2010,0.12920006578078552
3307410000,1220,0.5941931914150091
3307410000,2010,0.971029775460531
3307490000,1220,0.9654013245415448
3307490000,2010,0.9564271277680463
3307900000,1220,0.8056754377713231
3307900000,2010,0.9173169363802985
3401111000,1220,0
3401111000,2010,0
3401115000,1220,0
3401115000,2010,0
3401190000,1220,0
3401190000,2010,0
3401200000,1220,0
3401200000,2010,0
3401301000,1220,0.9420430184335296
3401301000,2010,0.9520301855584845
3401305000,1220,0
3401305000,2010,0
3402311000,1220,0.9097687229899796
3402311000,2010,0.9329063551695953
3402319000,1220,0.9976002959968895
3402319000,2010,0.9893204379244545
3402391000,1220,0.9914726040255663
3402391000,2010,0.9985927014063747
3402399010,1220,0.20967883994843503
3402399020,1220,1
3402399020,2010,1
3402399050,1220,0.9882733315353094
3402399050,2010,0.9291040538850842
3402411000,1220,0.9799354723883169
3402411000,2010,1
3402419000,1220,0.9931392714998736
3402419000,2010,0.9606811102088141
3402421000,1220,1
3402421000,2010,0.9646417385844137
3402422010,1220,0.9661380628289804
3402422010,2010,0.9896065139622475
3402422020,1220,0.9822159139396313
3402422020,2010,1
3402422050,1220,0.8752428458913101
3402422050,2010,1
3402429000,1220,0.8648441721241172
3402429000,2010,0.9757989392276601
3402491000,1220,0.9926243542651427
3402499000,1220,0.9822410266293367
3402499000,2010,0.9669780406904032
3402501100,1220,0.9856563376919046
3402501100,2010,0.9983581319920191
3402505100,1220,0
3402505100,2010,0
3402901000,1220,0.5920644318092961
3402901000,2010,0.9619730308460599
3402903000,1220,0.5943861510237902
3402903000,2010,0.7790447784292552
3402905010,1220,0.9531211966055885
3402905010,2010,1
3402905030,1220,0.9693596570455697
3402905030,2010,0.9834864596181209
3402905050,1220,0.9631615054754622
3402905050,2010,0.9769603243833705
3403112000,1220,1
3403112000,2010,0
3403114000,1220,1
3403115000,1220,0.8714766338956426
3403191000,1220,0.9656354876173535
3403191000,2010,0.6999831023994593
3403195000,1220,0.9302511164004069
3403195000,2010,0.9707222942021659
3403911000,1220,1
3403915000,1220,0.9924024027266413
3403915000,2010,0
3403990000,1220,0.9714680144892573
3403990000,2010,0.9811706299768344
3404200000,1220,0
3404200000,2010,0
3404901000,1220,0
3404905110,1220,0
3404905110,2010,0
3404905150,1220,0
3404905150,2010,0
3405100000,1220,0
3405100000,2010,0
3405200000,1220,0
3405200000,2010,0
3405300000,1220,0
3405300000,2010,0
3405400000,1220,0
3405400000,2010,0
3405900000,1220,0
3405900000,2010,0
3406000000,1220,0
3406000000,2010,0
3407002000,1220,0
3407002000,2010,0
3407004000,1220,0
3407004000,2010,0
3501101000,1220,1
3501902000,1220,0.5270013171374214
3502110000,1220,0.07674053369678772
3502190000,1220,0.9979037101642542
3502200000,1220,0
3502900000,1220,0
3502900000,2010,0
3503001000,1220,0.9834559583035356
3503002000,1220,1
3503004000,1220,0.48136929104206444
3503005510,1220,0.997602417190723
3503005510,2010,1
3503005550,1220,0.8397927270497333
3503005550,2010,1
3504001000,1220,0.9978401045397939
3504005000,1220,0.9893881053196704
3504005000,2010,0.9950377416709908
3505100015,1220,1
3505100020,1220,0.9972990614897493
3505100040,1220,0.9993087269762878
3505100040,2010,1
3505100045,1220,1
3505100092,1220,0.9699047453103604
3505100092,2010,1
3505200000,1220,0.9893394843907249
3505200000,2010,0.8056268970347887
3506101000,1220,1
3506105000,1220,0.9442095023459376
3506105000,2010,0.29623356587067345
3506911000,1220,0
3506911000,2010,0
3506915000,1220,0.9907639609968031
3506915000,2010,0.7807819000496435
3506990000,1220,0.9611753712817719
3506990000,2010,0.7832046869378084
3507100000,1220,0
3507907000,1220,0
3507907000,2010,0
3601000000,1220,0.4258181455865123
3602000030,1220,0
3602000030,2010,0
3602000060,1220,0
3602000060,2010,0
3603100000,2010,0
3603200000,1220,1
3603300000,1220,1
3603400000,1220,0.9077438812070014
3603400000,2010,1
3603500000,1220,0.6742176139210343
3603500000,2010,1
3603600000,1220,1
3603600000,2010,0.4424799713064726
3604101000,2010,0.7746137976965937
3604109010,2010,1
3604900000,1220,0.929062318550882
3605000060,1220,0
3606100000,2010,0
3606908000,1220,0.8801310837270926
3606908000,2010,1
3701100030,2010,1
3701100060,2010,1
3701200060,1220,0
3701300000,1220,0
3702100060,2010,1
3702310100,2010,1
3702320130,1220,0.348261076703192
3702320160,1220,0
3702390100,1220,0.9543312340993452
3702390100,2010,0
3702420100,1220,0
3702420100,2010,0.845711472621898
3702440130,1220,1
3702440160,1220,0.7289389386083683
3702440160,2010,0
3702520160,1220,0
3702530030,1220,0.8287012775023841
3702530060,1220,0.6963502421554842
3702540030,1220,1
3702550060,1220,0
3702560030,1220,0
3702560060,2010,0
3702960000,1220,0.9499654593901116
3702980000,1220,0
3703106000,2010,1
3703206000,1220,1
3703903030,1220,1
3704000000,1220,0
3705000000,1220,0
3705000000,2010,0
3706103000,2010,0
3706106030,1220,0
3706106090,1220,0
3706106090,2010,0
3706900030,2010,0
3706900060,1220,0
3706900060,2010,0
3707100090,1220,1
3707903290,1220,0
3707903290,2010,0
3707906000,1220,0
3707906000,2010,0
3801101000,1220,0.9736415905063278
3801101000,2010,0.8510010230922901
3801105000,1220,0
3801105000,2010,0
3801200000,1220,0
3801200000,2010,0
3801900000,1220,0.9373343703312973
3801900000,2010,0.9942129628457408
3802100010,1220,0.9477568114978947
3802100010,2010,1
3802100020,1220,0.1152438423475971
3802100020,2010,1
3802100050,1220,0.8114715959561778
3802100050,2010,0.9995909543648237
3802901000,1220,1
3802901000,2010,1
3802902000,1220,0.13317724623034524
3802902000,2010,0.9977247184528504
3802905000,1220,1
3802905000,2010,0
3803000000,1220,0
3804001000,1220,0
3804005000,1220,1
3804005000,2010,1
3805100000,1220,0.9019509294804863
3805100000,2010,1
3805901000,2010,0
3805905000,2010,1
3806100010,1220,1
3806100010,2010,1
3806100050,1220,1
3806200000,2010,1
3806300000,1220,1
3806300000,2010,0.9995662793825238
3806900000,2010,0.9995456980031667
3807000000,1220,0.584644212239019
3808520000,1220,1
3808591000,1220,1
3808594000,1220,0
3808595000,1220,0.5280705827722313
3808595000,2010,0.9946311757895657
3808625000,1220,1
3808911000,2010,0.32501108520440364
3808911500,2010,0
3808912501,1220,0.7457238756151068
3808912501,2010,0.3015051383053615
3808913000,1220,1
3808915001,1220,0.7627749336425081
3808915001,2010,0.6933169352798234
3808920500,1220,0
3808921500,1220,1
3808921500,2010,0
3808923000,1220,1
3808923000,2010,1
3808925040,2010,0.9988662875451955
3808925080,1220,0.31256611921447236
3808925080,2010,0.920693320319906
3808930500,1220,0
3808931500,1220,0.006153589041358807
3808931500,2010,0.9502826822865185
3808932000,1220,0.15107550234673311
3808935020,1220,1
3808935040,1220,0.8071801621292415
3808935040,2010,1
3808941000,1220,0.9255342166539595
3808941000,2010,0.17208851295623234
3808945010,1220,0.9390221100913089
3808945050,1220,1
3808945080,1220,0.9979220254321243
3808945080,2010,0.2374860637721785
3808945095,1220,0.9984981926603963
3808945095,2010,0.03436481200469711
3808990800,1220,1
3808993000,1220,0
3808993000,2010,0
3808997000,1220,1
3808997000,2010,0
3808999501,1220,0.9291556181297256
3808999501,2010,0.6020285864501903
3809100000,2010,1
3809910000,1220,0.9874727337526086
3809910000,2010,0.9868449051586362
3809921000,1220,1
3809925000,1220,0.9865345242889911
3809925000,2010,0.9376419998716385
3809931000,2010,1
3809935000,1220,1
3809935000,2010,0.9681377825618945
3810100000,1220,0.994203199172305
3810100000,2010,0.976369378566325
3810901000,1220,0.7767496651244977
3810901000,2010,0
3810902000,1220,0
3810902000,2010,0
3810905000,1220,0.9966118366781069
3810905000,2010,0.9448039420459927
3811190000,1220,1
3811210000,1220,0.9654314608300051
3811210000,2010,0.992558151271209
3811290000,1220,0.9955057077631467
3811290000,2010,0.9997996997295491
3811900000,1220,0.5053885826071493
3811900000,2010,0.9162408822769061
3812101000,1220,1
3812105000,1220,1
3812105000,2010,0.5609952519168498
3812201000,1220,1
3812205000,1220,1
3812205000,2010,0
3812310000,1220,1
3812310000,2010,0
3812393000,1220,0
3812393000,2010,0
3812396000,1220,0.9866055415362524
3812396000,2010,0.9995331446733697
3812399000,1220,0.9388532469974555
3812399000,2010,0.9982580571976557
3813001000,1220,0
3813001000,2010,0
3813005000,1220,1
3813005000,2010,0.02290195033097872
3814001000,1220,0.9856089410542226
3814001000,2010,1
3814002000,1220,0.9782568837440002
3814005010,1220,0.8477011494252874
3814005090,1220,0.9798137080701058
3814005090,2010,0.08959570513175075
3815110000,1220,0
3815120000,1220,0
3815120000,2010,0
3815190000,1220,0
3815190000,2010,0
3815901000,1220,1
3815901000,2010,1
3815903000,1220,0
3815903000,2010,0
3815905000,1220,0.999546707810185
3815905000,2010,0.9982892330544795
3816001000,1220,0
