date,label,etr_total,etr_232,etr_ieepa,etr_fentanyl,etr_301,etr_s122,etr_tpc
2025-03-17,Fentanyl,0.08978197012058405,0.02291292687097577,0,0.044122811404060235,0.022200325211514858,0,0.08000116093704918
2025-04-17,Liberation Day,0.1384915770966396,0.02291292687097577,0.04779694343299359,0.044122811404060235,0.022200325211514858,0,0.23492093935854452
2025-07-17,S232 increase,0.14543069473676207,0.027998027426041506,0.0471841744674033,0.04664825061014543,0.02209473154780973,0,0.1536546403300146
2025-10-17,Phase 2,0.1836502964981542,0.027998027426041506,0.08486174186050424,0.04664825061014543,0.02209473154780973,0,0.18226519036392905
2025-11-17,Nov 2025,0.17928889790415278,0.027998027426041506,0.08057557702974996,0.04664825061014543,0.02209473154780973,0,0.16160690293324848
2026-02-25,Current,0.08387827253643151,0.027817283235868833,0,0,0.02026766145034802,0.04392806234686584,NA
